Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 10, 'n_head': 5, 'n_kv_head': 5, 'n_embd': 640, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 5,242,880
  value_embeds            : 26,214,400
  lm_head                 : 5,242,880
  transformer_matrices    : 49,152,800
  scalars                 : 20
  total                   : 85,852,980
Estimated FLOPs per token: 4.286102e+08
Scaling AdamW LRs by 1/sqrt(640/768) = 1.095445
Time budget: 300s
Gradient accumulation steps: 1
step 00000 (0.0%) | loss: 9.011345 | lrm: 0.00 | dt: 13024ms | tok/sec: 10,064 | mfu: 0.4% | epoch: 1 | remaining: 300s    
step 01675 (75.6%) | loss: 2.851700 | lrm: 0.35 | dt: 136ms | tok/sec: 962,651 | mfu: 41.7% | epoch: 1 | remaining: 73s    
step 01676 (75.6%) | loss: 2.846664 | lrm: 0.35 | dt: 136ms | tok/sec: 963,170 | mfu: 41.7% | epoch: 1 | remaining: 73s    
step 01677 (75.7%) | loss: 2.853503 | lrm: 0.34 | dt: 136ms | tok/sec: 962,632 | mfu: 41.7% | epoch: 1 | remaining: 73s    
step 01678 (75.7%) | loss: 2.849029 | lrm: 0.34 | dt: 135ms | tok/sec: 967,464 | mfu: 41.9% | epoch: 1 | remaining: 73s    
step 01679 (75.8%) | loss: 2.840281 | lrm: 0.34 | dt: 136ms | tok/sec: 962,034 | mfu: 41.7% | epoch: 1 | remaining: 73s    
step 01680 (75.8%) | loss: 2.835742 | lrm: 0.34 | dt: 136ms | tok/sec: 962,970 | mfu: 41.7% | epoch: 1 | remaining: 72s    
step 01681 (75.9%) | loss: 2.838834 | lrm: 0.34 | dt: 136ms | tok/sec: 963,365 | mfu: 41.7% | epoch: 1 | remaining: 72s    
step 01682 (75.9%) | loss: 2.836092 | lrm: 0.34 | dt: 138ms | tok/sec: 949,173 | mfu: 41.1% | epoch: 1 | remaining: 72s    
step 01683 (76.0%) | loss: 2.836562 | lrm: 0.34 | dt: 135ms | tok/sec: 972,274 | mfu: 42.1% | epoch: 1 | remaining: 72s    
step 01684 (76.0%) | loss: 2.829158 | lrm: 0.34 | dt: 135ms | tok/sec: 969,318 | mfu: 42.0% | epoch: 1 | remaining: 72s    
step 01685 (76.0%) | loss: 2.833109 | lrm: 0.34 | dt: 136ms | tok/sec: 964,971 | mfu: 41.8% | epoch: 1 | remaining: 72s    
step 01686 (76.1%) | loss: 2.832589 | lrm: 0.34 | dt: 136ms | tok/sec: 965,195 | mfu: 41.8% | epoch: 1 | remaining: 72s    
step 01687 (76.1%) | loss: 2.826430 | lrm: 0.34 | dt: 136ms | tok/sec: 964,653 | mfu: 41.8% | epoch: 1 | remaining: 71s    
step 01688 (76.2%) | loss: 2.827895 | lrm: 0.34 | dt: 135ms | tok/sec: 970,488 | mfu: 42.0% | epoch: 1 | remaining: 71s    
step 01689 (76.2%) | loss: 2.831362 | lrm: 0.34 | dt: 137ms | tok/sec: 958,679 | mfu: 41.5% | epoch: 1 | remaining: 71s    
step 01690 (76.3%) | loss: 2.833760 | lrm: 0.34 | dt: 136ms | tok/sec: 960,760 | mfu: 41.6% | epoch: 1 | remaining: 71s    
step 01691 (76.3%) | loss: 2.830429 | lrm: 0.34 | dt: 135ms | tok/sec: 967,486 | mfu: 41.9% | epoch: 1 | remaining: 71s    
step 01692 (76.4%) | loss: 2.821129 | lrm: 0.34 | dt: 136ms | tok/sec: 962,253 | mfu: 41.7% | epoch: 1 | remaining: 71s    
step 01693 (76.4%) | loss: 2.822184 | lrm: 0.34 | dt: 135ms | tok/sec: 968,951 | mfu: 42.0% | epoch: 1 | remaining: 71s    
step 01694 (76.4%) | loss: 2.829730 | lrm: 0.33 | dt: 136ms | tok/sec: 963,068 | mfu: 41.7% | epoch: 1 | remaining: 71s    
step 01695 (76.5%) | loss: 2.836508 | lrm: 0.33 | dt: 136ms | tok/sec: 961,836 | mfu: 41.7% | epoch: 1 | remaining: 70s    
step 01696 (76.5%) | loss: 2.832779 | lrm: 0.33 | dt: 137ms | tok/sec: 959,605 | mfu: 41.6% | epoch: 1 | remaining: 70s    
step 01697 (76.6%) | loss: 2.831816 | lrm: 0.33 | dt: 138ms | tok/sec: 951,911 | mfu: 41.2% | epoch: 1 | remaining: 70s    
step 01698 (76.6%) | loss: 2.829260 | lrm: 0.33 | dt: 135ms | tok/sec: 974,509 | mfu: 42.2% | epoch: 1 | remaining: 70s    
step 01699 (76.7%) | loss: 2.836643 | lrm: 0.33 | dt: 136ms | tok/sec: 965,339 | mfu: 41.8% | epoch: 1 | remaining: 70s    
step 01700 (76.7%) | loss: 2.834581 | lrm: 0.33 | dt: 136ms | tok/sec: 965,481 | mfu: 41.8% | epoch: 1 | remaining: 70s    
step 01701 (76.8%) | loss: 2.837471 | lrm: 0.33 | dt: 136ms | tok/sec: 963,221 | mfu: 41.7% | epoch: 1 | remaining: 70s    
step 01702 (76.8%) | loss: 2.834694 | lrm: 0.33 | dt: 137ms | tok/sec: 955,824 | mfu: 41.4% | epoch: 1 | remaining: 69s    
step 01703 (76.9%) | loss: 2.840650 | lrm: 0.33 | dt: 136ms | tok/sec: 962,836 | mfu: 41.7% | epoch: 1 | remaining: 69s    
step 01704 (76.9%) | loss: 2.838349 | lrm: 0.33 | dt: 136ms | tok/sec: 966,974 | mfu: 41.9% | epoch: 1 | remaining: 69s    
step 01705 (76.9%) | loss: 2.834530 | lrm: 0.33 | dt: 135ms | tok/sec: 972,587 | mfu: 42.1% | epoch: 1 | remaining: 69s    
step 01706 (77.0%) | loss: 2.827867 | lrm: 0.33 | dt: 136ms | tok/sec: 965,025 | mfu: 41.8% | epoch: 1 | remaining: 69s    
step 01707 (77.0%) | loss: 2.826399 | lrm: 0.33 | dt: 137ms | tok/sec: 955,168 | mfu: 41.4% | epoch: 1 | remaining: 69s    
step 01708 (77.1%) | loss: 2.826690 | lrm: 0.33 | dt: 136ms | tok/sec: 961,944 | mfu: 41.7% | epoch: 1 | remaining: 69s    
step 01709 (77.1%) | loss: 2.829962 | lrm: 0.33 | dt: 135ms | tok/sec: 968,348 | mfu: 41.9% | epoch: 1 | remaining: 68s    
step 01710 (77.2%) | loss: 2.828281 | lrm: 0.33 | dt: 137ms | tok/sec: 956,659 | mfu: 41.4% | epoch: 1 | remaining: 68s    
step 01711 (77.2%) | loss: 2.832633 | lrm: 0.32 | dt: 135ms | tok/sec: 967,358 | mfu: 41.9% | epoch: 1 | remaining: 68s    
step 01712 (77.3%) | loss: 2.826966 | lrm: 0.32 | dt: 136ms | tok/sec: 965,454 | mfu: 41.8% | epoch: 1 | remaining: 68s    
step 01713 (77.3%) | loss: 2.830695 | lrm: 0.32 | dt: 135ms | tok/sec: 973,284 | mfu: 42.2% | epoch: 1 | remaining: 68s    
step 01714 (77.4%) | loss: 2.832329 | lrm: 0.32 | dt: 136ms | tok/sec: 962,646 | mfu: 41.7% | epoch: 1 | remaining: 68s    
step 01715 (77.4%) | loss: 2.826170 | lrm: 0.32 | dt: 136ms | tok/sec: 966,868 | mfu: 41.9% | epoch: 1 | remaining: 68s    
step 01716 (77.4%) | loss: 2.823858 | lrm: 0.32 | dt: 135ms | tok/sec: 968,053 | mfu: 41.9% | epoch: 1 | remaining: 68s    
step 01717 (77.5%) | loss: 2.829099 | lrm: 0.32 | dt: 135ms | tok/sec: 970,302 | mfu: 42.0% | epoch: 1 | remaining: 67s    
step 01718 (77.5%) | loss: 2.829362 | lrm: 0.32 | dt: 135ms | tok/sec: 972,557 | mfu: 42.1% | epoch: 1 | remaining: 67s    
step 01719 (77.6%) | loss: 2.818643 | lrm: 0.32 | dt: 137ms | tok/sec: 957,504 | mfu: 41.5% | epoch: 1 | remaining: 67s    
step 01720 (77.6%) | loss: 2.814483 | lrm: 0.32 | dt: 137ms | tok/sec: 959,445 | mfu: 41.6% | epoch: 1 | remaining: 67s    
step 01721 (77.7%) | loss: 2.813835 | lrm: 0.32 | dt: 136ms | tok/sec: 964,698 | mfu: 41.8% | epoch: 1 | remaining: 67s    
step 01722 (77.7%) | loss: 2.820505 | lrm: 0.32 | dt: 137ms | tok/sec: 957,722 | mfu: 41.5% | epoch: 1 | remaining: 67s    
step 01723 (77.8%) | loss: 2.820871 | lrm: 0.32 | dt: 135ms | tok/sec: 969,323 | mfu: 42.0% | epoch: 1 | remaining: 67s    
step 01724 (77.8%) | loss: 2.825974 | lrm: 0.32 | dt: 137ms | tok/sec: 958,975 | mfu: 41.5% | epoch: 1 | remaining: 66s    
step 01725 (77.9%) | loss: 2.830357 | lrm: 0.32 | dt: 135ms | tok/sec: 971,303 | mfu: 42.1% | epoch: 1 | remaining: 66s    
step 01726 (77.9%) | loss: 2.826187 | lrm: 0.32 | dt: 137ms | tok/sec: 959,834 | mfu: 41.6% | epoch: 1 | remaining: 66s    
step 01727 (77.9%) | loss: 2.831745 | lrm: 0.32 | dt: 137ms | tok/sec: 955,316 | mfu: 41.4% | epoch: 1 | remaining: 66s    
step 01728 (78.0%) | loss: 2.830200 | lrm: 0.31 | dt: 135ms | tok/sec: 971,056 | mfu: 42.1% | epoch: 1 | remaining: 66s    
step 01729 (78.0%) | loss: 2.829323 | lrm: 0.31 | dt: 136ms | tok/sec: 961,767 | mfu: 41.7% | epoch: 1 | remaining: 66s    
step 01730 (78.1%) | loss: 2.831747 | lrm: 0.31 | dt: 136ms | tok/sec: 963,650 | mfu: 41.7% | epoch: 1 | remaining: 66s    
step 01731 (78.1%) | loss: 2.827465 | lrm: 0.31 | dt: 137ms | tok/sec: 959,806 | mfu: 41.6% | epoch: 1 | remaining: 65s    
step 01732 (78.2%) | loss: 2.824231 | lrm: 0.31 | dt: 135ms | tok/sec: 971,059 | mfu: 42.1% | epoch: 1 | remaining: 65s    
step 01733 (78.2%) | loss: 2.833420 | lrm: 0.31 | dt: 135ms | tok/sec: 967,881 | mfu: 41.9% | epoch: 1 | remaining: 65s    
step 01734 (78.3%) | loss: 2.832857 | lrm: 0.31 | dt: 136ms | tok/sec: 966,839 | mfu: 41.9% | epoch: 1 | remaining: 65s    
step 01735 (78.3%) | loss: 2.827875 | lrm: 0.31 | dt: 136ms | tok/sec: 965,666 | mfu: 41.8% | epoch: 1 | remaining: 65s    
step 01736 (78.4%) | loss: 2.834040 | lrm: 0.31 | dt: 134ms | tok/sec: 974,528 | mfu: 42.2% | epoch: 1 | remaining: 65s    
step 01737 (78.4%) | loss: 2.827351 | lrm: 0.31 | dt: 135ms | tok/sec: 969,740 | mfu: 42.0% | epoch: 1 | remaining: 65s    
step 01738 (78.4%) | loss: 2.833788 | lrm: 0.31 | dt: 136ms | tok/sec: 963,081 | mfu: 41.7% | epoch: 1 | remaining: 65s    
step 01739 (78.5%) | loss: 2.834663 | lrm: 0.31 | dt: 136ms | tok/sec: 964,592 | mfu: 41.8% | epoch: 1 | remaining: 64s    
step 01740 (78.5%) | loss: 2.834551 | lrm: 0.31 | dt: 135ms | tok/sec: 969,963 | mfu: 42.0% | epoch: 1 | remaining: 64s    
step 01741 (78.6%) | loss: 2.834148 | lrm: 0.31 | dt: 136ms | tok/sec: 965,210 | mfu: 41.8% | epoch: 1 | remaining: 64s    
step 01742 (78.6%) | loss: 2.835896 | lrm: 0.31 | dt: 135ms | tok/sec: 973,289 | mfu: 42.2% | epoch: 1 | remaining: 64s    
step 01743 (78.7%) | loss: 2.824603 | lrm: 0.31 | dt: 136ms | tok/sec: 965,212 | mfu: 41.8% | epoch: 1 | remaining: 64s    
step 01744 (78.7%) | loss: 2.831489 | lrm: 0.31 | dt: 135ms | tok/sec: 968,891 | mfu: 42.0% | epoch: 1 | remaining: 64s    
step 01745 (78.8%) | loss: 2.831029 | lrm: 0.30 | dt: 136ms | tok/sec: 967,021 | mfu: 41.9% | epoch: 1 | remaining: 64s    
step 01746 (78.8%) | loss: 2.831690 | lrm: 0.30 | dt: 135ms | tok/sec: 970,072 | mfu: 42.0% | epoch: 1 | remaining: 63s    
step 01747 (78.8%) | loss: 2.834943 | lrm: 0.30 | dt: 135ms | tok/sec: 968,577 | mfu: 42.0% | epoch: 1 | remaining: 63s    
step 01748 (78.9%) | loss: 2.834065 | lrm: 0.30 | dt: 137ms | tok/sec: 954,273 | mfu: 41.3% | epoch: 1 | remaining: 63s    
step 01749 (78.9%) | loss: 2.830879 | lrm: 0.30 | dt: 136ms | tok/sec: 960,896 | mfu: 41.6% | epoch: 1 | remaining: 63s    
step 01750 (79.0%) | loss: 2.831436 | lrm: 0.30 | dt: 134ms | tok/sec: 975,938 | mfu: 42.3% | epoch: 1 | remaining: 63s    
step 01751 (79.0%) | loss: 2.838308 | lrm: 0.30 | dt: 134ms | tok/sec: 975,590 | mfu: 42.3% | epoch: 1 | remaining: 63s    
step 01752 (79.1%) | loss: 2.830377 | lrm: 0.30 | dt: 136ms | tok/sec: 964,110 | mfu: 41.8% | epoch: 1 | remaining: 63s    
step 01753 (79.1%) | loss: 2.827524 | lrm: 0.30 | dt: 135ms | tok/sec: 969,267 | mfu: 42.0% | epoch: 1 | remaining: 63s    
step 01754 (79.2%) | loss: 2.822450 | lrm: 0.30 | dt: 136ms | tok/sec: 960,636 | mfu: 41.6% | epoch: 1 | remaining: 62s    
step 01755 (79.2%) | loss: 2.831650 | lrm: 0.30 | dt: 135ms | tok/sec: 973,079 | mfu: 42.1% | epoch: 1 | remaining: 62s    
step 01756 (79.3%) | loss: 2.833032 | lrm: 0.30 | dt: 136ms | tok/sec: 964,558 | mfu: 41.8% | epoch: 1 | remaining: 62s    
step 01757 (79.3%) | loss: 2.829630 | lrm: 0.30 | dt: 136ms | tok/sec: 966,624 | mfu: 41.9% | epoch: 1 | remaining: 62s    
step 01758 (79.3%) | loss: 2.831307 | lrm: 0.30 | dt: 134ms | tok/sec: 978,965 | mfu: 42.4% | epoch: 1 | remaining: 62s    
step 01759 (79.4%) | loss: 2.832042 | lrm: 0.30 | dt: 135ms | tok/sec: 967,496 | mfu: 41.9% | epoch: 1 | remaining: 62s    
step 01760 (79.4%) | loss: 2.833511 | lrm: 0.30 | dt: 135ms | tok/sec: 968,108 | mfu: 41.9% | epoch: 1 | remaining: 62s    
step 01761 (79.5%) | loss: 2.828580 | lrm: 0.30 | dt: 136ms | tok/sec: 960,299 | mfu: 41.6% | epoch: 1 | remaining: 61s    
step 01762 (79.5%) | loss: 2.828934 | lrm: 0.29 | dt: 136ms | tok/sec: 962,442 | mfu: 41.7% | epoch: 1 | remaining: 61s    
step 01763 (79.6%) | loss: 2.826181 | lrm: 0.29 | dt: 137ms | tok/sec: 954,210 | mfu: 41.3% | epoch: 1 | remaining: 61s    
step 01764 (79.6%) | loss: 2.825801 | lrm: 0.29 | dt: 134ms | tok/sec: 974,619 | mfu: 42.2% | epoch: 1 | remaining: 61s    
step 01765 (79.7%) | loss: 2.824101 | lrm: 0.29 | dt: 135ms | tok/sec: 967,833 | mfu: 41.9% | epoch: 1 | remaining: 61s    
step 01766 (79.7%) | loss: 2.828335 | lrm: 0.29 | dt: 134ms | tok/sec: 977,229 | mfu: 42.3% | epoch: 1 | remaining: 61s    
step 01767 (79.8%) | loss: 2.841813 | lrm: 0.29 | dt: 135ms | tok/sec: 972,581 | mfu: 42.1% | epoch: 1 | remaining: 61s    
step 01768 (79.8%) | loss: 2.839763 | lrm: 0.29 | dt: 136ms | tok/sec: 965,914 | mfu: 41.8% | epoch: 1 | remaining: 60s    
step 01769 (79.8%) | loss: 2.834850 | lrm: 0.29 | dt: 136ms | tok/sec: 962,103 | mfu: 41.7% | epoch: 1 | remaining: 60s    
step 01770 (79.9%) | loss: 2.837395 | lrm: 0.29 | dt: 137ms | tok/sec: 958,442 | mfu: 41.5% | epoch: 1 | remaining: 60s    
step 01771 (79.9%) | loss: 2.838692 | lrm: 0.29 | dt: 136ms | tok/sec: 961,370 | mfu: 41.6% | epoch: 1 | remaining: 60s    
step 01772 (80.0%) | loss: 2.836922 | lrm: 0.29 | dt: 136ms | tok/sec: 964,959 | mfu: 41.8% | epoch: 1 | remaining: 60s    
step 01773 (80.0%) | loss: 2.836771 | lrm: 0.29 | dt: 136ms | tok/sec: 961,967 | mfu: 41.7% | epoch: 1 | remaining: 60s    
step 01774 (80.1%) | loss: 2.830371 | lrm: 0.29 | dt: 137ms | tok/sec: 959,370 | mfu: 41.6% | epoch: 1 | remaining: 60s    
step 01775 (80.1%) | loss: 2.826247 | lrm: 0.29 | dt: 135ms | tok/sec: 972,988 | mfu: 42.1% | epoch: 1 | remaining: 60s    
step 01776 (80.2%) | loss: 2.824879 | lrm: 0.29 | dt: 136ms | tok/sec: 962,001 | mfu: 41.7% | epoch: 1 | remaining: 59s    
step 01777 (80.2%) | loss: 2.828837 | lrm: 0.29 | dt: 136ms | tok/sec: 960,884 | mfu: 41.6% | epoch: 1 | remaining: 59s    
step 01778 (80.2%) | loss: 2.834880 | lrm: 0.29 | dt: 136ms | tok/sec: 966,165 | mfu: 41.9% | epoch: 1 | remaining: 59s    
step 01779 (80.3%) | loss: 2.835778 | lrm: 0.28 | dt: 136ms | tok/sec: 965,025 | mfu: 41.8% | epoch: 1 | remaining: 59s    
step 01780 (80.3%) | loss: 2.833075 | lrm: 0.28 | dt: 135ms | tok/sec: 967,745 | mfu: 41.9% | epoch: 1 | remaining: 59s    
step 01781 (80.4%) | loss: 2.837992 | lrm: 0.28 | dt: 136ms | tok/sec: 960,849 | mfu: 41.6% | epoch: 1 | remaining: 59s    
step 01782 (80.4%) | loss: 2.836865 | lrm: 0.28 | dt: 136ms | tok/sec: 961,975 | mfu: 41.7% | epoch: 1 | remaining: 59s    
step 01783 (80.5%) | loss: 2.837535 | lrm: 0.28 | dt: 136ms | tok/sec: 964,372 | mfu: 41.8% | epoch: 1 | remaining: 58s    
step 01784 (80.5%) | loss: 2.839217 | lrm: 0.28 | dt: 135ms | tok/sec: 967,525 | mfu: 41.9% | epoch: 1 | remaining: 58s    
step 01785 (80.6%) | loss: 2.832282 | lrm: 0.28 | dt: 136ms | tok/sec: 962,410 | mfu: 41.7% | epoch: 1 | remaining: 58s    
step 01786 (80.6%) | loss: 2.835479 | lrm: 0.28 | dt: 137ms | tok/sec: 959,799 | mfu: 41.6% | epoch: 1 | remaining: 58s    
step 01787 (80.7%) | loss: 2.828235 | lrm: 0.28 | dt: 137ms | tok/sec: 959,030 | mfu: 41.5% | epoch: 1 | remaining: 58s    
step 01788 (80.7%) | loss: 2.827598 | lrm: 0.28 | dt: 136ms | tok/sec: 961,969 | mfu: 41.7% | epoch: 1 | remaining: 58s    
step 01789 (80.7%) | loss: 2.817653 | lrm: 0.28 | dt: 136ms | tok/sec: 961,244 | mfu: 41.6% | epoch: 1 | remaining: 58s    
step 01790 (80.8%) | loss: 2.814089 | lrm: 0.28 | dt: 136ms | tok/sec: 966,938 | mfu: 41.9% | epoch: 1 | remaining: 57s    
step 01791 (80.8%) | loss: 2.807804 | lrm: 0.28 | dt: 136ms | tok/sec: 965,398 | mfu: 41.8% | epoch: 1 | remaining: 57s    
step 01792 (80.9%) | loss: 2.813093 | lrm: 0.28 | dt: 136ms | tok/sec: 964,472 | mfu: 41.8% | epoch: 1 | remaining: 57s    
step 01793 (80.9%) | loss: 2.815998 | lrm: 0.28 | dt: 137ms | tok/sec: 956,348 | mfu: 41.4% | epoch: 1 | remaining: 57s    
step 01794 (81.0%) | loss: 2.815243 | lrm: 0.28 | dt: 136ms | tok/sec: 964,499 | mfu: 41.8% | epoch: 1 | remaining: 57s    
step 01795 (81.0%) | loss: 2.816665 | lrm: 0.28 | dt: 135ms | tok/sec: 970,907 | mfu: 42.1% | epoch: 1 | remaining: 57s    
step 01796 (81.1%) | loss: 2.818690 | lrm: 0.27 | dt: 136ms | tok/sec: 963,734 | mfu: 41.7% | epoch: 1 | remaining: 57s    
step 01797 (81.1%) | loss: 2.811428 | lrm: 0.27 | dt: 135ms | tok/sec: 968,828 | mfu: 42.0% | epoch: 1 | remaining: 57s    
step 01798 (81.2%) | loss: 2.810151 | lrm: 0.27 | dt: 135ms | tok/sec: 973,484 | mfu: 42.2% | epoch: 1 | remaining: 56s    
step 01799 (81.2%) | loss: 2.814520 | lrm: 0.27 | dt: 135ms | tok/sec: 973,575 | mfu: 42.2% | epoch: 1 | remaining: 56s    
step 01800 (81.2%) | loss: 2.806409 | lrm: 0.27 | dt: 136ms | tok/sec: 961,950 | mfu: 41.7% | epoch: 1 | remaining: 56s    
step 01801 (81.3%) | loss: 2.806307 | lrm: 0.27 | dt: 137ms | tok/sec: 959,199 | mfu: 41.5% | epoch: 1 | remaining: 56s    
step 01802 (81.3%) | loss: 2.808941 | lrm: 0.27 | dt: 136ms | tok/sec: 965,661 | mfu: 41.8% | epoch: 1 | remaining: 56s    
step 01803 (81.4%) | loss: 2.806466 | lrm: 0.27 | dt: 137ms | tok/sec: 957,952 | mfu: 41.5% | epoch: 1 | remaining: 56s    
step 01804 (81.4%) | loss: 2.815091 | lrm: 0.27 | dt: 134ms | tok/sec: 974,889 | mfu: 42.2% | epoch: 1 | remaining: 56s    
step 01805 (81.5%) | loss: 2.814207 | lrm: 0.27 | dt: 136ms | tok/sec: 961,583 | mfu: 41.7% | epoch: 1 | remaining: 55s    
step 01806 (81.5%) | loss: 2.808074 | lrm: 0.27 | dt: 136ms | tok/sec: 965,886 | mfu: 41.8% | epoch: 1 | remaining: 55s    
step 01807 (81.6%) | loss: 2.812490 | lrm: 0.27 | dt: 136ms | tok/sec: 963,132 | mfu: 41.7% | epoch: 1 | remaining: 55s    
step 01808 (81.6%) | loss: 2.810184 | lrm: 0.27 | dt: 136ms | tok/sec: 966,116 | mfu: 41.8% | epoch: 1 | remaining: 55s    
step 01809 (81.7%) | loss: 2.820826 | lrm: 0.27 | dt: 136ms | tok/sec: 963,991 | mfu: 41.8% | epoch: 1 | remaining: 55s    
step 01810 (81.7%) | loss: 2.815725 | lrm: 0.27 | dt: 137ms | tok/sec: 955,701 | mfu: 41.4% | epoch: 1 | remaining: 55s    
step 01811 (81.7%) | loss: 2.812247 | lrm: 0.27 | dt: 136ms | tok/sec: 964,769 | mfu: 41.8% | epoch: 1 | remaining: 55s    
step 01812 (81.8%) | loss: 2.809300 | lrm: 0.27 | dt: 135ms | tok/sec: 968,064 | mfu: 41.9% | epoch: 1 | remaining: 54s    
step 01813 (81.8%) | loss: 2.807177 | lrm: 0.26 | dt: 136ms | tok/sec: 962,110 | mfu: 41.7% | epoch: 1 | remaining: 54s    
step 01814 (81.9%) | loss: 2.808350 | lrm: 0.26 | dt: 135ms | tok/sec: 969,787 | mfu: 42.0% | epoch: 1 | remaining: 54s    
step 01815 (81.9%) | loss: 2.812820 | lrm: 0.26 | dt: 135ms | tok/sec: 968,376 | mfu: 41.9% | epoch: 1 | remaining: 54s    
step 01816 (82.0%) | loss: 2.807994 | lrm: 0.26 | dt: 136ms | tok/sec: 960,293 | mfu: 41.6% | epoch: 1 | remaining: 54s    
step 01817 (82.0%) | loss: 2.808087 | lrm: 0.26 | dt: 136ms | tok/sec: 964,888 | mfu: 41.8% | epoch: 1 | remaining: 54s    
step 01818 (82.1%) | loss: 2.803970 | lrm: 0.26 | dt: 135ms | tok/sec: 967,644 | mfu: 41.9% | epoch: 1 | remaining: 54s    
step 01819 (82.1%) | loss: 2.801397 | lrm: 0.26 | dt: 134ms | tok/sec: 976,378 | mfu: 42.3% | epoch: 1 | remaining: 54s    
step 01820 (82.2%) | loss: 2.798394 | lrm: 0.26 | dt: 135ms | tok/sec: 969,188 | mfu: 42.0% | epoch: 1 | remaining: 53s    
step 01821 (82.2%) | loss: 2.795674 | lrm: 0.26 | dt: 137ms | tok/sec: 955,914 | mfu: 41.4% | epoch: 1 | remaining: 53s    
step 01822 (82.2%) | loss: 2.799455 | lrm: 0.26 | dt: 135ms | tok/sec: 970,425 | mfu: 42.0% | epoch: 1 | remaining: 53s    
step 01823 (82.3%) | loss: 2.802272 | lrm: 0.26 | dt: 135ms | tok/sec: 967,457 | mfu: 41.9% | epoch: 1 | remaining: 53s    
step 01824 (82.3%) | loss: 2.797209 | lrm: 0.26 | dt: 136ms | tok/sec: 961,792 | mfu: 41.7% | epoch: 1 | remaining: 53s    
step 01825 (82.4%) | loss: 2.803838 | lrm: 0.26 | dt: 135ms | tok/sec: 970,262 | mfu: 42.0% | epoch: 1 | remaining: 53s    
step 01826 (82.4%) | loss: 2.804551 | lrm: 0.26 | dt: 136ms | tok/sec: 965,885 | mfu: 41.8% | epoch: 1 | remaining: 53s    
step 01827 (82.5%) | loss: 2.808487 | lrm: 0.26 | dt: 136ms | tok/sec: 963,834 | mfu: 41.7% | epoch: 1 | remaining: 52s    
step 01828 (82.5%) | loss: 2.810602 | lrm: 0.26 | dt: 136ms | tok/sec: 966,624 | mfu: 41.9% | epoch: 1 | remaining: 52s    
step 01829 (82.6%) | loss: 2.804767 | lrm: 0.26 | dt: 137ms | tok/sec: 959,806 | mfu: 41.6% | epoch: 1 | remaining: 52s    
step 01830 (82.6%) | loss: 2.807552 | lrm: 0.25 | dt: 137ms | tok/sec: 960,221 | mfu: 41.6% | epoch: 1 | remaining: 52s    
step 01831 (82.6%) | loss: 2.806341 | lrm: 0.25 | dt: 136ms | tok/sec: 960,641 | mfu: 41.6% | epoch: 1 | remaining: 52s    
step 01832 (82.7%) | loss: 2.803241 | lrm: 0.25 | dt: 136ms | tok/sec: 962,243 | mfu: 41.7% | epoch: 1 | remaining: 52s    
step 01833 (82.7%) | loss: 2.799247 | lrm: 0.25 | dt: 136ms | tok/sec: 961,649 | mfu: 41.7% | epoch: 1 | remaining: 52s    
step 01834 (82.8%) | loss: 2.798229 | lrm: 0.25 | dt: 135ms | tok/sec: 971,533 | mfu: 42.1% | epoch: 1 | remaining: 52s    
step 01835 (82.8%) | loss: 2.799494 | lrm: 0.25 | dt: 135ms | tok/sec: 970,579 | mfu: 42.0% | epoch: 1 | remaining: 51s    
step 01836 (82.9%) | loss: 2.800654 | lrm: 0.25 | dt: 136ms | tok/sec: 965,622 | mfu: 41.8% | epoch: 1 | remaining: 51s    
step 01837 (82.9%) | loss: 2.806906 | lrm: 0.25 | dt: 136ms | tok/sec: 964,912 | mfu: 41.8% | epoch: 1 | remaining: 51s    
step 01838 (83.0%) | loss: 2.810262 | lrm: 0.25 | dt: 136ms | tok/sec: 967,254 | mfu: 41.9% | epoch: 1 | remaining: 51s    
step 01839 (83.0%) | loss: 2.807769 | lrm: 0.25 | dt: 137ms | tok/sec: 957,690 | mfu: 41.5% | epoch: 1 | remaining: 51s    
step 01840 (83.1%) | loss: 2.809927 | lrm: 0.25 | dt: 136ms | tok/sec: 961,555 | mfu: 41.7% | epoch: 1 | remaining: 51s    
step 01841 (83.1%) | loss: 2.811488 | lrm: 0.25 | dt: 135ms | tok/sec: 968,777 | mfu: 42.0% | epoch: 1 | remaining: 51s    
step 01842 (83.1%) | loss: 2.813538 | lrm: 0.25 | dt: 135ms | tok/sec: 969,882 | mfu: 42.0% | epoch: 1 | remaining: 50s    
step 01843 (83.2%) | loss: 2.806665 | lrm: 0.25 | dt: 136ms | tok/sec: 964,247 | mfu: 41.8% | epoch: 1 | remaining: 50s    
step 01844 (83.2%) | loss: 2.814352 | lrm: 0.25 | dt: 137ms | tok/sec: 959,903 | mfu: 41.6% | epoch: 1 | remaining: 50s    
step 01845 (83.3%) | loss: 2.813339 | lrm: 0.25 | dt: 137ms | tok/sec: 957,589 | mfu: 41.5% | epoch: 1 | remaining: 50s    
step 01846 (83.3%) | loss: 2.810929 | lrm: 0.25 | dt: 136ms | tok/sec: 967,072 | mfu: 41.9% | epoch: 1 | remaining: 50s    
