Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 7, 'n_head': 6, 'n_kv_head': 6, 'n_embd': 768, 'window_pattern': 'SSSSL'}
Parameter counts:
  wte                     : 6,291,456
  value_embeds            : 25,165,824
  lm_head                 : 6,291,456
  transformer_matrices    : 49,545,984
  scalars                 : 14
  total                   : 87,294,734
Estimated FLOPs per token: 4.199593e+08
Scaling AdamW LRs by 1/sqrt(768/768) = 1.000000
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011235 | lrm: 1.00 | dt: 10218ms | tok/sec: 25,654 | mfu: 1.1% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.824263 | lrm: 1.00 | dt: 233ms | tok/sec: 1,123,916 | mfu: 47.7% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.149163 | lrm: 1.00 | dt: 235ms | tok/sec: 1,115,385 | mfu: 47.3% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.645863 | lrm: 1.00 | dt: 238ms | tok/sec: 1,100,911 | mfu: 46.7% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.290730 | lrm: 1.00 | dt: 251ms | tok/sec: 1,042,413 | mfu: 44.2% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.011138 | lrm: 1.00 | dt: 249ms | tok/sec: 1,052,480 | mfu: 44.7% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 6.785216 | lrm: 1.00 | dt: 239ms | tok/sec: 1,097,171 | mfu: 46.6% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.602748 | lrm: 1.00 | dt: 238ms | tok/sec: 1,100,839 | mfu: 46.7% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.454481 | lrm: 1.00 | dt: 251ms | tok/sec: 1,043,013 | mfu: 44.3% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.330118 | lrm: 1.00 | dt: 248ms | tok/sec: 1,054,943 | mfu: 44.8% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.228819 | lrm: 1.00 | dt: 241ms | tok/sec: 1,088,576 | mfu: 46.2% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.140055 | lrm: 1.00 | dt: 238ms | tok/sec: 1,099,286 | mfu: 46.7% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.058338 | lrm: 1.00 | dt: 248ms | tok/sec: 1,056,924 | mfu: 44.9% | epoch: 1 | remaining: 300s    
step 00013 (0.2%) | loss: 5.992237 | lrm: 1.00 | dt: 246ms | tok/sec: 1,065,057 | mfu: 45.2% | epoch: 1 | remaining: 299s    
step 00462 (36.7%) | loss: 3.122429 | lrm: 1.00 | dt: 242ms | tok/sec: 1,084,208 | mfu: 46.0% | epoch: 1 | remaining: 190s    
step 00463 (36.8%) | loss: 3.123492 | lrm: 1.00 | dt: 240ms | tok/sec: 1,093,295 | mfu: 46.4% | epoch: 1 | remaining: 189s    
step 00464 (36.8%) | loss: 3.117648 | lrm: 1.00 | dt: 243ms | tok/sec: 1,078,281 | mfu: 45.8% | epoch: 1 | remaining: 189s    
step 00465 (36.9%) | loss: 3.114977 | lrm: 1.00 | dt: 245ms | tok/sec: 1,068,935 | mfu: 45.4% | epoch: 1 | remaining: 189s    
step 00466 (37.0%) | loss: 3.112994 | lrm: 1.00 | dt: 244ms | tok/sec: 1,073,694 | mfu: 45.6% | epoch: 1 | remaining: 189s    
step 00467 (37.1%) | loss: 3.109805 | lrm: 1.00 | dt: 242ms | tok/sec: 1,081,716 | mfu: 45.9% | epoch: 1 | remaining: 188s    
step 00468 (37.2%) | loss: 3.114048 | lrm: 1.00 | dt: 245ms | tok/sec: 1,070,736 | mfu: 45.4% | epoch: 1 | remaining: 188s    
step 00469 (37.3%) | loss: 3.112601 | lrm: 1.00 | dt: 244ms | tok/sec: 1,075,757 | mfu: 45.7% | epoch: 1 | remaining: 188s    
step 00470 (37.3%) | loss: 3.112419 | lrm: 1.00 | dt: 246ms | tok/sec: 1,067,197 | mfu: 45.3% | epoch: 1 | remaining: 188s    
step 00471 (37.4%) | loss: 3.110440 | lrm: 1.00 | dt: 241ms | tok/sec: 1,085,690 | mfu: 46.1% | epoch: 1 | remaining: 188s    
step 00472 (37.5%) | loss: 3.108530 | lrm: 1.00 | dt: 242ms | tok/sec: 1,082,808 | mfu: 46.0% | epoch: 1 | remaining: 187s    
step 00473 (37.6%) | loss: 3.106173 | lrm: 1.00 | dt: 244ms | tok/sec: 1,075,638 | mfu: 45.7% | epoch: 1 | remaining: 187s    
step 00474 (37.7%) | loss: 3.111077 | lrm: 1.00 | dt: 243ms | tok/sec: 1,076,974 | mfu: 45.7% | epoch: 1 | remaining: 187s    
step 00475 (37.7%) | loss: 3.105312 | lrm: 1.00 | dt: 245ms | tok/sec: 1,070,511 | mfu: 45.4% | epoch: 1 | remaining: 187s    
step 00476 (37.8%) | loss: 3.106723 | lrm: 1.00 | dt: 244ms | tok/sec: 1,073,743 | mfu: 45.6% | epoch: 1 | remaining: 186s    
step 00477 (37.9%) | loss: 3.108530 | lrm: 1.00 | dt: 241ms | tok/sec: 1,087,315 | mfu: 46.1% | epoch: 1 | remaining: 186s    
step 00478 (38.0%) | loss: 3.111759 | lrm: 1.00 | dt: 243ms | tok/sec: 1,079,679 | mfu: 45.8% | epoch: 1 | remaining: 186s    
step 00479 (38.1%) | loss: 3.109836 | lrm: 1.00 | dt: 245ms | tok/sec: 1,070,177 | mfu: 45.4% | epoch: 1 | remaining: 186s    
step 00480 (38.1%) | loss: 3.105361 | lrm: 1.00 | dt: 244ms | tok/sec: 1,072,453 | mfu: 45.5% | epoch: 1 | remaining: 185s    
step 00481 (38.2%) | loss: 3.100183 | lrm: 1.00 | dt: 245ms | tok/sec: 1,068,154 | mfu: 45.3% | epoch: 1 | remaining: 185s    
step 00482 (38.3%) | loss: 3.092219 | lrm: 1.00 | dt: 241ms | tok/sec: 1,088,763 | mfu: 46.2% | epoch: 1 | remaining: 185s    
step 00483 (38.4%) | loss: 3.092748 | lrm: 1.00 | dt: 244ms | tok/sec: 1,076,422 | mfu: 45.7% | epoch: 1 | remaining: 185s    
step 00484 (38.5%) | loss: 3.090525 | lrm: 1.00 | dt: 245ms | tok/sec: 1,070,919 | mfu: 45.5% | epoch: 1 | remaining: 184s    
step 00485 (38.6%) | loss: 3.092891 | lrm: 1.00 | dt: 245ms | tok/sec: 1,068,873 | mfu: 45.4% | epoch: 1 | remaining: 184s    
step 00486 (38.6%) | loss: 3.096050 | lrm: 1.00 | dt: 246ms | tok/sec: 1,066,122 | mfu: 45.2% | epoch: 1 | remaining: 184s    
step 00487 (38.7%) | loss: 3.096161 | lrm: 1.00 | dt: 241ms | tok/sec: 1,085,495 | mfu: 46.1% | epoch: 1 | remaining: 184s    
step 00488 (38.8%) | loss: 3.099435 | lrm: 1.00 | dt: 242ms | tok/sec: 1,083,205 | mfu: 46.0% | epoch: 1 | remaining: 183s    
step 00489 (38.9%) | loss: 3.099098 | lrm: 1.00 | dt: 246ms | tok/sec: 1,067,479 | mfu: 45.3% | epoch: 1 | remaining: 183s    
step 00490 (39.0%) | loss: 3.100053 | lrm: 1.00 | dt: 246ms | tok/sec: 1,064,875 | mfu: 45.2% | epoch: 1 | remaining: 183s    
step 00491 (39.0%) | loss: 3.092867 | lrm: 1.00 | dt: 244ms | tok/sec: 1,075,476 | mfu: 45.6% | epoch: 1 | remaining: 183s    
step 00492 (39.1%) | loss: 3.089149 | lrm: 1.00 | dt: 243ms | tok/sec: 1,080,921 | mfu: 45.9% | epoch: 1 | remaining: 182s    
step 00493 (39.2%) | loss: 3.085859 | lrm: 1.00 | dt: 242ms | tok/sec: 1,082,398 | mfu: 45.9% | epoch: 1 | remaining: 182s    
step 00494 (39.3%) | loss: 3.089932 | lrm: 1.00 | dt: 246ms | tok/sec: 1,067,177 | mfu: 45.3% | epoch: 1 | remaining: 182s    
step 00495 (39.4%) | loss: 3.081804 | lrm: 1.00 | dt: 242ms | tok/sec: 1,081,414 | mfu: 45.9% | epoch: 1 | remaining: 182s    
step 00496 (39.4%) | loss: 3.080314 | lrm: 1.00 | dt: 244ms | tok/sec: 1,074,230 | mfu: 45.6% | epoch: 1 | remaining: 181s    
step 00497 (39.5%) | loss: 3.082415 | lrm: 1.00 | dt: 242ms | tok/sec: 1,083,325 | mfu: 46.0% | epoch: 1 | remaining: 181s    
step 00498 (39.6%) | loss: 3.085114 | lrm: 1.00 | dt: 246ms | tok/sec: 1,066,918 | mfu: 45.3% | epoch: 1 | remaining: 181s    
step 00499 (39.7%) | loss: 3.086048 | lrm: 1.00 | dt: 244ms | tok/sec: 1,073,179 | mfu: 45.5% | epoch: 1 | remaining: 181s    
step 00500 (39.8%) | loss: 3.080190 | lrm: 1.00 | dt: 244ms | tok/sec: 1,073,821 | mfu: 45.6% | epoch: 1 | remaining: 180s    
step 00501 (39.9%) | loss: 3.081529 | lrm: 1.00 | dt: 243ms | tok/sec: 1,080,995 | mfu: 45.9% | epoch: 1 | remaining: 180s    
step 00502 (39.9%) | loss: 3.080431 | lrm: 1.00 | dt: 245ms | tok/sec: 1,069,857 | mfu: 45.4% | epoch: 1 | remaining: 180s    
step 00503 (40.0%) | loss: 3.084510 | lrm: 1.00 | dt: 241ms | tok/sec: 1,087,016 | mfu: 46.1% | epoch: 1 | remaining: 180s    
step 00504 (40.1%) | loss: 3.084250 | lrm: 1.00 | dt: 241ms | tok/sec: 1,086,149 | mfu: 46.1% | epoch: 1 | remaining: 179s    
step 00505 (40.2%) | loss: 3.086685 | lrm: 1.00 | dt: 244ms | tok/sec: 1,073,903 | mfu: 45.6% | epoch: 1 | remaining: 179s    
step 00506 (40.3%) | loss: 3.085039 | lrm: 1.00 | dt: 243ms | tok/sec: 1,078,112 | mfu: 45.8% | epoch: 1 | remaining: 179s    
step 00507 (40.3%) | loss: 3.088181 | lrm: 0.99 | dt: 243ms | tok/sec: 1,079,154 | mfu: 45.8% | epoch: 1 | remaining: 179s    
step 00508 (40.4%) | loss: 3.078675 | lrm: 0.99 | dt: 244ms | tok/sec: 1,072,563 | mfu: 45.5% | epoch: 1 | remaining: 178s    
step 00509 (40.5%) | loss: 3.083154 | lrm: 0.99 | dt: 243ms | tok/sec: 1,079,964 | mfu: 45.8% | epoch: 1 | remaining: 178s    
step 00510 (40.6%) | loss: 3.079338 | lrm: 0.99 | dt: 242ms | tok/sec: 1,083,064 | mfu: 46.0% | epoch: 1 | remaining: 178s    
step 00511 (40.7%) | loss: 3.080637 | lrm: 0.99 | dt: 244ms | tok/sec: 1,075,122 | mfu: 45.6% | epoch: 1 | remaining: 178s    
step 00512 (40.7%) | loss: 3.079482 | lrm: 0.99 | dt: 243ms | tok/sec: 1,077,267 | mfu: 45.7% | epoch: 1 | remaining: 178s    
step 00513 (40.8%) | loss: 3.075981 | lrm: 0.99 | dt: 242ms | tok/sec: 1,081,218 | mfu: 45.9% | epoch: 1 | remaining: 177s    
step 00514 (40.9%) | loss: 3.072885 | lrm: 0.98 | dt: 245ms | tok/sec: 1,070,809 | mfu: 45.4% | epoch: 1 | remaining: 177s    
step 00515 (41.0%) | loss: 3.075538 | lrm: 0.98 | dt: 243ms | tok/sec: 1,077,794 | mfu: 45.7% | epoch: 1 | remaining: 177s    
step 00516 (41.1%) | loss: 3.074722 | lrm: 0.98 | dt: 243ms | tok/sec: 1,077,876 | mfu: 45.7% | epoch: 1 | remaining: 177s    
step 00517 (41.2%) | loss: 3.070236 | lrm: 0.98 | dt: 242ms | tok/sec: 1,084,237 | mfu: 46.0% | epoch: 1 | remaining: 176s    
step 00518 (41.2%) | loss: 3.073152 | lrm: 0.98 | dt: 244ms | tok/sec: 1,072,745 | mfu: 45.5% | epoch: 1 | remaining: 176s    
step 00519 (41.3%) | loss: 3.074154 | lrm: 0.98 | dt: 243ms | tok/sec: 1,077,005 | mfu: 45.7% | epoch: 1 | remaining: 176s    
step 00520 (41.4%) | loss: 3.075064 | lrm: 0.98 | dt: 242ms | tok/sec: 1,081,467 | mfu: 45.9% | epoch: 1 | remaining: 176s    
step 00521 (41.5%) | loss: 3.074407 | lrm: 0.98 | dt: 244ms | tok/sec: 1,074,063 | mfu: 45.6% | epoch: 1 | remaining: 175s    
step 00522 (41.6%) | loss: 3.073088 | lrm: 0.97 | dt: 242ms | tok/sec: 1,085,303 | mfu: 46.1% | epoch: 1 | remaining: 175s    
step 00523 (41.6%) | loss: 3.071384 | lrm: 0.97 | dt: 244ms | tok/sec: 1,073,744 | mfu: 45.6% | epoch: 1 | remaining: 175s    
step 00524 (41.7%) | loss: 3.074192 | lrm: 0.97 | dt: 244ms | tok/sec: 1,076,447 | mfu: 45.7% | epoch: 1 | remaining: 175s    
step 00525 (41.8%) | loss: 3.075082 | lrm: 0.97 | dt: 244ms | tok/sec: 1,076,388 | mfu: 45.7% | epoch: 1 | remaining: 174s    
step 00526 (41.9%) | loss: 3.071473 | lrm: 0.97 | dt: 243ms | tok/sec: 1,080,344 | mfu: 45.9% | epoch: 1 | remaining: 174s    
step 00527 (42.0%) | loss: 3.070922 | lrm: 0.97 | dt: 244ms | tok/sec: 1,075,515 | mfu: 45.6% | epoch: 1 | remaining: 174s    
step 00528 (42.0%) | loss: 3.067972 | lrm: 0.97 | dt: 246ms | tok/sec: 1,066,297 | mfu: 45.3% | epoch: 1 | remaining: 174s    
step 00529 (42.1%) | loss: 3.069476 | lrm: 0.96 | dt: 243ms | tok/sec: 1,077,176 | mfu: 45.7% | epoch: 1 | remaining: 173s    
step 00530 (42.2%) | loss: 3.067143 | lrm: 0.96 | dt: 242ms | tok/sec: 1,084,214 | mfu: 46.0% | epoch: 1 | remaining: 173s    
step 00531 (42.3%) | loss: 3.066553 | lrm: 0.96 | dt: 243ms | tok/sec: 1,080,761 | mfu: 45.9% | epoch: 1 | remaining: 173s    
step 00532 (42.4%) | loss: 3.066388 | lrm: 0.96 | dt: 243ms | tok/sec: 1,078,216 | mfu: 45.8% | epoch: 1 | remaining: 173s    
step 00533 (42.4%) | loss: 3.062656 | lrm: 0.96 | dt: 243ms | tok/sec: 1,078,223 | mfu: 45.8% | epoch: 1 | remaining: 172s    
step 00534 (42.5%) | loss: 3.060362 | lrm: 0.96 | dt: 241ms | tok/sec: 1,088,247 | mfu: 46.2% | epoch: 1 | remaining: 172s    
step 00535 (42.6%) | loss: 3.058182 | lrm: 0.96 | dt: 244ms | tok/sec: 1,076,254 | mfu: 45.7% | epoch: 1 | remaining: 172s    
step 00536 (42.7%) | loss: 3.053816 | lrm: 0.96 | dt: 245ms | tok/sec: 1,070,881 | mfu: 45.4% | epoch: 1 | remaining: 172s    
step 00537 (42.8%) | loss: 3.055111 | lrm: 0.95 | dt: 243ms | tok/sec: 1,078,075 | mfu: 45.8% | epoch: 1 | remaining: 171s    
step 00538 (42.9%) | loss: 3.057789 | lrm: 0.95 | dt: 243ms | tok/sec: 1,078,559 | mfu: 45.8% | epoch: 1 | remaining: 171s    
step 00539 (42.9%) | loss: 3.054845 | lrm: 0.95 | dt: 244ms | tok/sec: 1,073,311 | mfu: 45.6% | epoch: 1 | remaining: 171s    
step 00540 (43.0%) | loss: 3.056005 | lrm: 0.95 | dt: 243ms | tok/sec: 1,079,263 | mfu: 45.8% | epoch: 1 | remaining: 171s    
step 00541 (43.1%) | loss: 3.057121 | lrm: 0.95 | dt: 241ms | tok/sec: 1,085,806 | mfu: 46.1% | epoch: 1 | remaining: 170s    
step 00542 (43.2%) | loss: 3.053946 | lrm: 0.95 | dt: 245ms | tok/sec: 1,071,007 | mfu: 45.5% | epoch: 1 | remaining: 170s    
step 00543 (43.3%) | loss: 3.055117 | lrm: 0.95 | dt: 245ms | tok/sec: 1,070,958 | mfu: 45.5% | epoch: 1 | remaining: 170s    
step 00544 (43.3%) | loss: 3.057403 | lrm: 0.94 | dt: 244ms | tok/sec: 1,074,095 | mfu: 45.6% | epoch: 1 | remaining: 170s    
step 00545 (43.4%) | loss: 3.059562 | lrm: 0.94 | dt: 241ms | tok/sec: 1,086,337 | mfu: 46.1% | epoch: 1 | remaining: 169s    
step 00546 (43.5%) | loss: 3.058748 | lrm: 0.94 | dt: 241ms | tok/sec: 1,085,814 | mfu: 46.1% | epoch: 1 | remaining: 169s    
step 00547 (43.6%) | loss: 3.055281 | lrm: 0.94 | dt: 244ms | tok/sec: 1,074,446 | mfu: 45.6% | epoch: 1 | remaining: 169s    
step 00548 (43.7%) | loss: 3.054734 | lrm: 0.94 | dt: 246ms | tok/sec: 1,066,321 | mfu: 45.3% | epoch: 1 | remaining: 169s    
step 00549 (43.7%) | loss: 3.053023 | lrm: 0.94 | dt: 240ms | tok/sec: 1,092,779 | mfu: 46.4% | epoch: 1 | remaining: 169s    
step 00550 (43.8%) | loss: 3.053680 | lrm: 0.94 | dt: 240ms | tok/sec: 1,093,747 | mfu: 46.4% | epoch: 1 | remaining: 168s    
step 00551 (43.9%) | loss: 3.049766 | lrm: 0.93 | dt: 242ms | tok/sec: 1,084,773 | mfu: 46.0% | epoch: 1 | remaining: 168s    
step 00552 (44.0%) | loss: 3.049138 | lrm: 0.93 | dt: 243ms | tok/sec: 1,077,485 | mfu: 45.7% | epoch: 1 | remaining: 168s    
step 00553 (44.1%) | loss: 3.055070 | lrm: 0.93 | dt: 245ms | tok/sec: 1,068,996 | mfu: 45.4% | epoch: 1 | remaining: 168s    
step 00554 (44.1%) | loss: 3.052641 | lrm: 0.93 | dt: 242ms | tok/sec: 1,084,975 | mfu: 46.0% | epoch: 1 | remaining: 167s    
step 00555 (44.2%) | loss: 3.050373 | lrm: 0.93 | dt: 246ms | tok/sec: 1,067,569 | mfu: 45.3% | epoch: 1 | remaining: 167s    
step 00556 (44.3%) | loss: 3.052836 | lrm: 0.93 | dt: 243ms | tok/sec: 1,077,273 | mfu: 45.7% | epoch: 1 | remaining: 167s    
step 00557 (44.4%) | loss: 3.049835 | lrm: 0.93 | dt: 242ms | tok/sec: 1,083,546 | mfu: 46.0% | epoch: 1 | remaining: 167s    
step 00558 (44.5%) | loss: 3.049706 | lrm: 0.93 | dt: 242ms | tok/sec: 1,081,062 | mfu: 45.9% | epoch: 1 | remaining: 166s    
step 00559 (44.6%) | loss: 3.051202 | lrm: 0.92 | dt: 243ms | tok/sec: 1,079,112 | mfu: 45.8% | epoch: 1 | remaining: 166s    
step 00560 (44.6%) | loss: 3.049534 | lrm: 0.92 | dt: 243ms | tok/sec: 1,078,794 | mfu: 45.8% | epoch: 1 | remaining: 166s    
step 00561 (44.7%) | loss: 3.049318 | lrm: 0.92 | dt: 243ms | tok/sec: 1,079,869 | mfu: 45.8% | epoch: 1 | remaining: 166s    
step 00562 (44.8%) | loss: 3.051331 | lrm: 0.92 | dt: 245ms | tok/sec: 1,071,426 | mfu: 45.5% | epoch: 1 | remaining: 165s    
step 00563 (44.9%) | loss: 3.052385 | lrm: 0.92 | dt: 242ms | tok/sec: 1,082,162 | mfu: 45.9% | epoch: 1 | remaining: 165s    
step 00564 (45.0%) | loss: 3.055472 | lrm: 0.92 | dt: 243ms | tok/sec: 1,078,597 | mfu: 45.8% | epoch: 1 | remaining: 165s    
step 00565 (45.0%) | loss: 3.053789 | lrm: 0.92 | dt: 245ms | tok/sec: 1,069,134 | mfu: 45.4% | epoch: 1 | remaining: 165s    
step 00566 (45.1%) | loss: 3.051727 | lrm: 0.91 | dt: 242ms | tok/sec: 1,084,449 | mfu: 46.0% | epoch: 1 | remaining: 164s    
step 00567 (45.2%) | loss: 3.052731 | lrm: 0.91 | dt: 244ms | tok/sec: 1,075,789 | mfu: 45.7% | epoch: 1 | remaining: 164s    
step 00568 (45.3%) | loss: 3.052926 | lrm: 0.91 | dt: 244ms | tok/sec: 1,075,430 | mfu: 45.6% | epoch: 1 | remaining: 164s    
step 00569 (45.4%) | loss: 3.050090 | lrm: 0.91 | dt: 243ms | tok/sec: 1,076,780 | mfu: 45.7% | epoch: 1 | remaining: 164s    
step 00570 (45.4%) | loss: 3.049069 | lrm: 0.91 | dt: 243ms | tok/sec: 1,078,388 | mfu: 45.8% | epoch: 1 | remaining: 163s    
step 00571 (45.5%) | loss: 3.047449 | lrm: 0.91 | dt: 245ms | tok/sec: 1,071,903 | mfu: 45.5% | epoch: 1 | remaining: 163s    
step 00572 (45.6%) | loss: 3.048910 | lrm: 0.91 | dt: 242ms | tok/sec: 1,081,945 | mfu: 45.9% | epoch: 1 | remaining: 163s    
step 00573 (45.7%) | loss: 3.047881 | lrm: 0.91 | dt: 244ms | tok/sec: 1,075,261 | mfu: 45.6% | epoch: 1 | remaining: 163s    
step 00574 (45.8%) | loss: 3.043849 | lrm: 0.90 | dt: 243ms | tok/sec: 1,079,141 | mfu: 45.8% | epoch: 1 | remaining: 162s    
step 00575 (45.9%) | loss: 3.042481 | lrm: 0.90 | dt: 243ms | tok/sec: 1,079,598 | mfu: 45.8% | epoch: 1 | remaining: 162s    
step 00576 (45.9%) | loss: 3.041578 | lrm: 0.90 | dt: 243ms | tok/sec: 1,079,316 | mfu: 45.8% | epoch: 1 | remaining: 162s    
step 00577 (46.0%) | loss: 3.046488 | lrm: 0.90 | dt: 242ms | tok/sec: 1,084,051 | mfu: 46.0% | epoch: 1 | remaining: 162s    
step 00578 (46.1%) | loss: 3.049332 | lrm: 0.90 | dt: 242ms | tok/sec: 1,083,160 | mfu: 46.0% | epoch: 1 | remaining: 161s    
step 00579 (46.2%) | loss: 3.046124 | lrm: 0.90 | dt: 244ms | tok/sec: 1,073,775 | mfu: 45.6% | epoch: 1 | remaining: 161s    
step 00580 (46.3%) | loss: 3.042811 | lrm: 0.90 | dt: 245ms | tok/sec: 1,071,158 | mfu: 45.5% | epoch: 1 | remaining: 161s    
step 00581 (46.3%) | loss: 3.039769 | lrm: 0.89 | dt: 243ms | tok/sec: 1,078,901 | mfu: 45.8% | epoch: 1 | remaining: 161s    
step 00582 (46.4%) | loss: 3.043237 | lrm: 0.89 | dt: 241ms | tok/sec: 1,086,164 | mfu: 46.1% | epoch: 1 | remaining: 161s    
step 00583 (46.5%) | loss: 3.041226 | lrm: 0.89 | dt: 243ms | tok/sec: 1,076,772 | mfu: 45.7% | epoch: 1 | remaining: 160s    
step 00584 (46.6%) | loss: 3.033161 | lrm: 0.89 | dt: 241ms | tok/sec: 1,088,410 | mfu: 46.2% | epoch: 1 | remaining: 160s    
step 00585 (46.7%) | loss: 3.031731 | lrm: 0.89 | dt: 243ms | tok/sec: 1,079,627 | mfu: 45.8% | epoch: 1 | remaining: 160s    
step 00586 (46.7%) | loss: 3.026216 | lrm: 0.89 | dt: 245ms | tok/sec: 1,071,973 | mfu: 45.5% | epoch: 1 | remaining: 160s    
step 00587 (46.8%) | loss: 3.024817 | lrm: 0.89 | dt: 243ms | tok/sec: 1,076,785 | mfu: 45.7% | epoch: 1 | remaining: 159s    
step 00588 (46.9%) | loss: 3.025836 | lrm: 0.88 | dt: 242ms | tok/sec: 1,082,950 | mfu: 46.0% | epoch: 1 | remaining: 159s    
step 00589 (47.0%) | loss: 3.025279 | lrm: 0.88 | dt: 243ms | tok/sec: 1,076,642 | mfu: 45.7% | epoch: 1 | remaining: 159s    
step 00590 (47.1%) | loss: 3.025914 | lrm: 0.88 | dt: 244ms | tok/sec: 1,072,863 | mfu: 45.5% | epoch: 1 | remaining: 159s    
step 00591 (47.1%) | loss: 3.030767 | lrm: 0.88 | dt: 242ms | tok/sec: 1,083,189 | mfu: 46.0% | epoch: 1 | remaining: 158s    
step 00592 (47.2%) | loss: 3.031433 | lrm: 0.88 | dt: 241ms | tok/sec: 1,089,157 | mfu: 46.2% | epoch: 1 | remaining: 158s    
step 00593 (47.3%) | loss: 3.033413 | lrm: 0.88 | dt: 242ms | tok/sec: 1,083,802 | mfu: 46.0% | epoch: 1 | remaining: 158s    
step 00594 (47.4%) | loss: 3.027990 | lrm: 0.88 | dt: 244ms | tok/sec: 1,074,776 | mfu: 45.6% | epoch: 1 | remaining: 158s    
step 00595 (47.5%) | loss: 3.033336 | lrm: 0.88 | dt: 244ms | tok/sec: 1,072,445 | mfu: 45.5% | epoch: 1 | remaining: 157s    
step 00596 (47.6%) | loss: 3.034141 | lrm: 0.87 | dt: 244ms | tok/sec: 1,075,355 | mfu: 45.6% | epoch: 1 | remaining: 157s    
step 00597 (47.6%) | loss: 3.030095 | lrm: 0.87 | dt: 244ms | tok/sec: 1,075,475 | mfu: 45.6% | epoch: 1 | remaining: 157s    
step 00598 (47.7%) | loss: 3.027330 | lrm: 0.87 | dt: 240ms | tok/sec: 1,090,055 | mfu: 46.3% | epoch: 1 | remaining: 157s    
step 00599 (47.8%) | loss: 3.018809 | lrm: 0.87 | dt: 242ms | tok/sec: 1,083,000 | mfu: 46.0% | epoch: 1 | remaining: 156s    
step 00600 (47.9%) | loss: 3.019739 | lrm: 0.87 | dt: 244ms | tok/sec: 1,072,914 | mfu: 45.5% | epoch: 1 | remaining: 156s    
step 00601 (48.0%) | loss: 3.019761 | lrm: 0.87 | dt: 243ms | tok/sec: 1,078,247 | mfu: 45.8% | epoch: 1 | remaining: 156s    
step 00602 (48.0%) | loss: 3.018518 | lrm: 0.87 | dt: 243ms | tok/sec: 1,078,323 | mfu: 45.8% | epoch: 1 | remaining: 156s    
step 00603 (48.1%) | loss: 3.020471 | lrm: 0.86 | dt: 243ms | tok/sec: 1,079,385 | mfu: 45.8% | epoch: 1 | remaining: 155s    
step 00604 (48.2%) | loss: 3.018337 | lrm: 0.86 | dt: 245ms | tok/sec: 1,067,958 | mfu: 45.3% | epoch: 1 | remaining: 155s    
step 00605 (48.3%) | loss: 3.018001 | lrm: 0.86 | dt: 242ms | tok/sec: 1,084,141 | mfu: 46.0% | epoch: 1 | remaining: 155s    
step 00606 (48.4%) | loss: 3.019586 | lrm: 0.86 | dt: 244ms | tok/sec: 1,075,500 | mfu: 45.6% | epoch: 1 | remaining: 155s    
step 00607 (48.4%) | loss: 3.019392 | lrm: 0.86 | dt: 244ms | tok/sec: 1,074,533 | mfu: 45.6% | epoch: 1 | remaining: 154s    
step 00608 (48.5%) | loss: 3.018713 | lrm: 0.86 | dt: 244ms | tok/sec: 1,075,081 | mfu: 45.6% | epoch: 1 | remaining: 154s    
step 00609 (48.6%) | loss: 3.016202 | lrm: 0.86 | dt: 245ms | tok/sec: 1,070,117 | mfu: 45.4% | epoch: 1 | remaining: 154s    
step 00610 (48.7%) | loss: 3.016046 | lrm: 0.86 | dt: 241ms | tok/sec: 1,088,277 | mfu: 46.2% | epoch: 1 | remaining: 154s    
step 00611 (48.8%) | loss: 3.014722 | lrm: 0.85 | dt: 243ms | tok/sec: 1,079,153 | mfu: 45.8% | epoch: 1 | remaining: 153s    
step 00612 (48.8%) | loss: 3.012533 | lrm: 0.85 | dt: 244ms | tok/sec: 1,076,475 | mfu: 45.7% | epoch: 1 | remaining: 153s    
step 00613 (48.9%) | loss: 3.009252 | lrm: 0.85 | dt: 246ms | tok/sec: 1,064,960 | mfu: 45.2% | epoch: 1 | remaining: 153s    
step 00614 (49.0%) | loss: 3.005541 | lrm: 0.85 | dt: 245ms | tok/sec: 1,071,383 | mfu: 45.5% | epoch: 1 | remaining: 153s    
step 00615 (49.1%) | loss: 3.001382 | lrm: 0.85 | dt: 243ms | tok/sec: 1,080,769 | mfu: 45.9% | epoch: 1 | remaining: 152s    
step 00616 (49.2%) | loss: 2.999129 | lrm: 0.85 | dt: 241ms | tok/sec: 1,086,286 | mfu: 46.1% | epoch: 1 | remaining: 152s    
