Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 9, 'n_head': 5, 'n_kv_head': 5, 'n_embd': 640, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 5,242,880
  value_embeds            : 26,214,400
  lm_head                 : 5,242,880
  transformer_matrices    : 44,237,200
  scalars                 : 18
  total                   : 80,937,378
Estimated FLOPs per token: 3.912523e+08
Scaling AdamW LRs by 1/sqrt(640/768) = 1.095445
Time budget: 300s
Gradient accumulation steps: 1
step 00000 (0.0%) | loss: 9.011348 | lrm: 1.00 | dt: 12228ms | tok/sec: 10,718 | mfu: 0.4% | epoch: 1 | remaining: 300s    
step 01382 (57.4%) | loss: 2.942101 | lrm: 0.43 | dt: 126ms | tok/sec: 1,041,598 | mfu: 41.2% | epoch: 1 | remaining: 128s    
step 01383 (57.4%) | loss: 2.950162 | lrm: 0.43 | dt: 125ms | tok/sec: 1,045,761 | mfu: 41.3% | epoch: 1 | remaining: 128s    
step 01384 (57.5%) | loss: 2.947630 | lrm: 0.43 | dt: 126ms | tok/sec: 1,036,979 | mfu: 41.0% | epoch: 1 | remaining: 127s    
step 01385 (57.5%) | loss: 2.944056 | lrm: 0.42 | dt: 128ms | tok/sec: 1,027,728 | mfu: 40.6% | epoch: 1 | remaining: 127s    
step 01386 (57.5%) | loss: 2.935831 | lrm: 0.42 | dt: 125ms | tok/sec: 1,044,992 | mfu: 41.3% | epoch: 1 | remaining: 127s    
step 01387 (57.6%) | loss: 2.936307 | lrm: 0.42 | dt: 126ms | tok/sec: 1,039,550 | mfu: 41.1% | epoch: 1 | remaining: 127s    
step 01388 (57.6%) | loss: 2.939248 | lrm: 0.42 | dt: 125ms | tok/sec: 1,051,745 | mfu: 41.6% | epoch: 1 | remaining: 127s    
step 01389 (57.7%) | loss: 2.935617 | lrm: 0.42 | dt: 125ms | tok/sec: 1,050,344 | mfu: 41.5% | epoch: 1 | remaining: 127s    
step 01390 (57.7%) | loss: 2.932262 | lrm: 0.42 | dt: 125ms | tok/sec: 1,046,854 | mfu: 41.4% | epoch: 1 | remaining: 127s    
step 01391 (57.8%) | loss: 2.926423 | lrm: 0.42 | dt: 125ms | tok/sec: 1,044,654 | mfu: 41.3% | epoch: 1 | remaining: 127s    
step 01392 (57.8%) | loss: 2.925000 | lrm: 0.42 | dt: 126ms | tok/sec: 1,041,784 | mfu: 41.2% | epoch: 1 | remaining: 126s    
step 01393 (57.8%) | loss: 2.927343 | lrm: 0.42 | dt: 128ms | tok/sec: 1,026,960 | mfu: 40.6% | epoch: 1 | remaining: 126s    
step 01394 (57.9%) | loss: 2.926309 | lrm: 0.42 | dt: 126ms | tok/sec: 1,040,581 | mfu: 41.1% | epoch: 1 | remaining: 126s    
step 01395 (57.9%) | loss: 2.924340 | lrm: 0.42 | dt: 127ms | tok/sec: 1,030,690 | mfu: 40.8% | epoch: 1 | remaining: 126s    
step 01396 (58.0%) | loss: 2.921240 | lrm: 0.42 | dt: 124ms | tok/sec: 1,053,367 | mfu: 41.7% | epoch: 1 | remaining: 126s    
step 01397 (58.0%) | loss: 2.918656 | lrm: 0.42 | dt: 126ms | tok/sec: 1,044,166 | mfu: 41.3% | epoch: 1 | remaining: 126s    
step 01398 (58.0%) | loss: 2.921747 | lrm: 0.42 | dt: 126ms | tok/sec: 1,036,778 | mfu: 41.0% | epoch: 1 | remaining: 126s    
step 01399 (58.1%) | loss: 2.920146 | lrm: 0.42 | dt: 127ms | tok/sec: 1,034,750 | mfu: 40.9% | epoch: 1 | remaining: 126s    
step 01400 (58.1%) | loss: 2.920878 | lrm: 0.42 | dt: 125ms | tok/sec: 1,049,280 | mfu: 41.5% | epoch: 1 | remaining: 125s    
step 01401 (58.2%) | loss: 2.920665 | lrm: 0.42 | dt: 127ms | tok/sec: 1,035,785 | mfu: 41.0% | epoch: 1 | remaining: 125s    
step 01402 (58.2%) | loss: 2.921411 | lrm: 0.42 | dt: 126ms | tok/sec: 1,042,622 | mfu: 41.2% | epoch: 1 | remaining: 125s    
step 01403 (58.3%) | loss: 2.920768 | lrm: 0.42 | dt: 124ms | tok/sec: 1,052,972 | mfu: 41.6% | epoch: 1 | remaining: 125s    
step 01404 (58.3%) | loss: 2.919016 | lrm: 0.42 | dt: 126ms | tok/sec: 1,040,055 | mfu: 41.1% | epoch: 1 | remaining: 125s    
step 01405 (58.3%) | loss: 2.920699 | lrm: 0.42 | dt: 125ms | tok/sec: 1,051,514 | mfu: 41.6% | epoch: 1 | remaining: 125s    
step 01406 (58.4%) | loss: 2.916144 | lrm: 0.42 | dt: 126ms | tok/sec: 1,041,239 | mfu: 41.2% | epoch: 1 | remaining: 125s    
step 01407 (58.4%) | loss: 2.921493 | lrm: 0.42 | dt: 125ms | tok/sec: 1,048,296 | mfu: 41.5% | epoch: 1 | remaining: 125s    
step 01408 (58.5%) | loss: 2.917369 | lrm: 0.42 | dt: 127ms | tok/sec: 1,031,171 | mfu: 40.8% | epoch: 1 | remaining: 124s    
step 01409 (58.5%) | loss: 2.917865 | lrm: 0.41 | dt: 128ms | tok/sec: 1,027,750 | mfu: 40.6% | epoch: 1 | remaining: 124s    
step 01410 (58.6%) | loss: 2.913628 | lrm: 0.41 | dt: 125ms | tok/sec: 1,050,772 | mfu: 41.5% | epoch: 1 | remaining: 124s    
step 01411 (58.6%) | loss: 2.916811 | lrm: 0.41 | dt: 125ms | tok/sec: 1,045,876 | mfu: 41.4% | epoch: 1 | remaining: 124s    
step 01412 (58.6%) | loss: 2.927092 | lrm: 0.41 | dt: 126ms | tok/sec: 1,037,102 | mfu: 41.0% | epoch: 1 | remaining: 124s    
step 01413 (58.7%) | loss: 2.924386 | lrm: 0.41 | dt: 125ms | tok/sec: 1,050,194 | mfu: 41.5% | epoch: 1 | remaining: 124s    
step 01414 (58.7%) | loss: 2.926527 | lrm: 0.41 | dt: 124ms | tok/sec: 1,053,410 | mfu: 41.7% | epoch: 1 | remaining: 124s    
step 01415 (58.8%) | loss: 2.924906 | lrm: 0.41 | dt: 125ms | tok/sec: 1,044,406 | mfu: 41.3% | epoch: 1 | remaining: 124s    
step 01416 (58.8%) | loss: 2.921698 | lrm: 0.41 | dt: 125ms | tok/sec: 1,045,260 | mfu: 41.3% | epoch: 1 | remaining: 123s    
step 01417 (58.8%) | loss: 2.918683 | lrm: 0.41 | dt: 127ms | tok/sec: 1,028,094 | mfu: 40.7% | epoch: 1 | remaining: 123s    
step 01418 (58.9%) | loss: 2.917728 | lrm: 0.41 | dt: 126ms | tok/sec: 1,037,418 | mfu: 41.0% | epoch: 1 | remaining: 123s    
step 01419 (58.9%) | loss: 2.911919 | lrm: 0.41 | dt: 126ms | tok/sec: 1,036,539 | mfu: 41.0% | epoch: 1 | remaining: 123s    
step 01420 (59.0%) | loss: 2.912119 | lrm: 0.41 | dt: 126ms | tok/sec: 1,039,224 | mfu: 41.1% | epoch: 1 | remaining: 123s    
step 01421 (59.0%) | loss: 2.919119 | lrm: 0.41 | dt: 124ms | tok/sec: 1,053,285 | mfu: 41.6% | epoch: 1 | remaining: 123s    
step 01422 (59.1%) | loss: 2.911142 | lrm: 0.41 | dt: 125ms | tok/sec: 1,052,192 | mfu: 41.6% | epoch: 1 | remaining: 123s    
step 01423 (59.1%) | loss: 2.910011 | lrm: 0.41 | dt: 127ms | tok/sec: 1,035,009 | mfu: 40.9% | epoch: 1 | remaining: 123s    
step 01424 (59.1%) | loss: 2.914424 | lrm: 0.41 | dt: 125ms | tok/sec: 1,051,134 | mfu: 41.6% | epoch: 1 | remaining: 122s    
step 01425 (59.2%) | loss: 2.912520 | lrm: 0.41 | dt: 127ms | tok/sec: 1,028,551 | mfu: 40.7% | epoch: 1 | remaining: 122s    
step 01426 (59.2%) | loss: 2.917840 | lrm: 0.41 | dt: 126ms | tok/sec: 1,040,278 | mfu: 41.1% | epoch: 1 | remaining: 122s    
step 01427 (59.3%) | loss: 2.921330 | lrm: 0.41 | dt: 126ms | tok/sec: 1,043,330 | mfu: 41.3% | epoch: 1 | remaining: 122s    
step 01428 (59.3%) | loss: 2.915414 | lrm: 0.41 | dt: 125ms | tok/sec: 1,051,993 | mfu: 41.6% | epoch: 1 | remaining: 122s    
step 01429 (59.3%) | loss: 2.910225 | lrm: 0.41 | dt: 125ms | tok/sec: 1,045,886 | mfu: 41.4% | epoch: 1 | remaining: 122s    
step 01430 (59.4%) | loss: 2.914481 | lrm: 0.41 | dt: 126ms | tok/sec: 1,044,372 | mfu: 41.3% | epoch: 1 | remaining: 122s    
step 01431 (59.4%) | loss: 2.919932 | lrm: 0.41 | dt: 126ms | tok/sec: 1,043,126 | mfu: 41.2% | epoch: 1 | remaining: 122s    
step 01432 (59.5%) | loss: 2.911088 | lrm: 0.41 | dt: 125ms | tok/sec: 1,047,297 | mfu: 41.4% | epoch: 1 | remaining: 121s    
step 01433 (59.5%) | loss: 2.910782 | lrm: 0.40 | dt: 127ms | tok/sec: 1,033,875 | mfu: 40.9% | epoch: 1 | remaining: 121s    
step 01434 (59.6%) | loss: 2.917468 | lrm: 0.40 | dt: 126ms | tok/sec: 1,038,584 | mfu: 41.1% | epoch: 1 | remaining: 121s    
step 01435 (59.6%) | loss: 2.917848 | lrm: 0.40 | dt: 125ms | tok/sec: 1,050,696 | mfu: 41.5% | epoch: 1 | remaining: 121s    
step 01436 (59.6%) | loss: 2.915359 | lrm: 0.40 | dt: 126ms | tok/sec: 1,036,440 | mfu: 41.0% | epoch: 1 | remaining: 121s    
step 01437 (59.7%) | loss: 2.912475 | lrm: 0.40 | dt: 126ms | tok/sec: 1,040,002 | mfu: 41.1% | epoch: 1 | remaining: 121s    
step 01438 (59.7%) | loss: 2.917596 | lrm: 0.40 | dt: 124ms | tok/sec: 1,053,892 | mfu: 41.7% | epoch: 1 | remaining: 121s    
step 01439 (59.8%) | loss: 2.916570 | lrm: 0.40 | dt: 126ms | tok/sec: 1,043,538 | mfu: 41.3% | epoch: 1 | remaining: 121s    
step 01440 (59.8%) | loss: 2.920840 | lrm: 0.40 | dt: 125ms | tok/sec: 1,044,946 | mfu: 41.3% | epoch: 1 | remaining: 120s    
step 01441 (59.9%) | loss: 2.913075 | lrm: 0.40 | dt: 127ms | tok/sec: 1,030,607 | mfu: 40.8% | epoch: 1 | remaining: 120s    
step 01442 (59.9%) | loss: 2.910980 | lrm: 0.40 | dt: 126ms | tok/sec: 1,044,130 | mfu: 41.3% | epoch: 1 | remaining: 120s    
step 01443 (59.9%) | loss: 2.912330 | lrm: 0.40 | dt: 127ms | tok/sec: 1,031,090 | mfu: 40.8% | epoch: 1 | remaining: 120s    
step 01444 (60.0%) | loss: 2.911669 | lrm: 0.40 | dt: 125ms | tok/sec: 1,051,124 | mfu: 41.6% | epoch: 1 | remaining: 120s    
step 01445 (60.0%) | loss: 2.909809 | lrm: 0.40 | dt: 126ms | tok/sec: 1,039,843 | mfu: 41.1% | epoch: 1 | remaining: 120s    
step 01446 (60.1%) | loss: 2.912254 | lrm: 0.40 | dt: 126ms | tok/sec: 1,037,731 | mfu: 41.0% | epoch: 1 | remaining: 120s    
step 01447 (60.1%) | loss: 2.911548 | lrm: 0.40 | dt: 124ms | tok/sec: 1,053,313 | mfu: 41.6% | epoch: 1 | remaining: 120s    
step 01448 (60.1%) | loss: 2.900602 | lrm: 0.40 | dt: 126ms | tok/sec: 1,037,124 | mfu: 41.0% | epoch: 1 | remaining: 119s    
step 01449 (60.2%) | loss: 2.899865 | lrm: 0.40 | dt: 125ms | tok/sec: 1,049,504 | mfu: 41.5% | epoch: 1 | remaining: 119s    
step 01450 (60.2%) | loss: 2.894623 | lrm: 0.40 | dt: 126ms | tok/sec: 1,040,608 | mfu: 41.1% | epoch: 1 | remaining: 119s    
step 01451 (60.3%) | loss: 2.895502 | lrm: 0.40 | dt: 128ms | tok/sec: 1,027,634 | mfu: 40.6% | epoch: 1 | remaining: 119s    
step 01452 (60.3%) | loss: 2.896919 | lrm: 0.40 | dt: 125ms | tok/sec: 1,049,474 | mfu: 41.5% | epoch: 1 | remaining: 119s    
step 01453 (60.4%) | loss: 2.913935 | lrm: 0.40 | dt: 125ms | tok/sec: 1,046,422 | mfu: 41.4% | epoch: 1 | remaining: 119s    
step 01454 (60.4%) | loss: 2.917201 | lrm: 0.40 | dt: 127ms | tok/sec: 1,035,288 | mfu: 40.9% | epoch: 1 | remaining: 119s    
step 01455 (60.4%) | loss: 2.917787 | lrm: 0.40 | dt: 124ms | tok/sec: 1,057,666 | mfu: 41.8% | epoch: 1 | remaining: 119s    
step 01456 (60.5%) | loss: 2.913554 | lrm: 0.40 | dt: 124ms | tok/sec: 1,054,934 | mfu: 41.7% | epoch: 1 | remaining: 118s    
step 01457 (60.5%) | loss: 2.918653 | lrm: 0.39 | dt: 125ms | tok/sec: 1,051,471 | mfu: 41.6% | epoch: 1 | remaining: 118s    
step 01458 (60.6%) | loss: 2.913876 | lrm: 0.39 | dt: 126ms | tok/sec: 1,038,721 | mfu: 41.1% | epoch: 1 | remaining: 118s    
step 01459 (60.6%) | loss: 2.913133 | lrm: 0.39 | dt: 127ms | tok/sec: 1,033,855 | mfu: 40.9% | epoch: 1 | remaining: 118s    
step 01460 (60.6%) | loss: 2.911427 | lrm: 0.39 | dt: 125ms | tok/sec: 1,048,790 | mfu: 41.5% | epoch: 1 | remaining: 118s    
step 01461 (60.7%) | loss: 2.917118 | lrm: 0.39 | dt: 127ms | tok/sec: 1,033,873 | mfu: 40.9% | epoch: 1 | remaining: 118s    
step 01462 (60.7%) | loss: 2.913417 | lrm: 0.39 | dt: 125ms | tok/sec: 1,046,924 | mfu: 41.4% | epoch: 1 | remaining: 118s    
step 01463 (60.8%) | loss: 2.915852 | lrm: 0.39 | dt: 124ms | tok/sec: 1,056,966 | mfu: 41.8% | epoch: 1 | remaining: 118s    
step 01464 (60.8%) | loss: 2.910529 | lrm: 0.39 | dt: 126ms | tok/sec: 1,041,894 | mfu: 41.2% | epoch: 1 | remaining: 117s    
step 01465 (60.9%) | loss: 2.903567 | lrm: 0.39 | dt: 126ms | tok/sec: 1,039,638 | mfu: 41.1% | epoch: 1 | remaining: 117s    
step 01466 (60.9%) | loss: 2.904184 | lrm: 0.39 | dt: 126ms | tok/sec: 1,042,924 | mfu: 41.2% | epoch: 1 | remaining: 117s    
step 01467 (60.9%) | loss: 2.900796 | lrm: 0.39 | dt: 126ms | tok/sec: 1,044,281 | mfu: 41.3% | epoch: 1 | remaining: 117s    
step 01468 (61.0%) | loss: 2.901032 | lrm: 0.39 | dt: 125ms | tok/sec: 1,047,994 | mfu: 41.4% | epoch: 1 | remaining: 117s    
step 01469 (61.0%) | loss: 2.904310 | lrm: 0.39 | dt: 125ms | tok/sec: 1,046,793 | mfu: 41.4% | epoch: 1 | remaining: 117s    
step 01470 (61.1%) | loss: 2.911163 | lrm: 0.39 | dt: 126ms | tok/sec: 1,042,272 | mfu: 41.2% | epoch: 1 | remaining: 117s    
step 01471 (61.1%) | loss: 2.910424 | lrm: 0.39 | dt: 126ms | tok/sec: 1,044,111 | mfu: 41.3% | epoch: 1 | remaining: 117s    
step 01472 (61.1%) | loss: 2.906671 | lrm: 0.39 | dt: 127ms | tok/sec: 1,034,898 | mfu: 40.9% | epoch: 1 | remaining: 116s    
step 01473 (61.2%) | loss: 2.908995 | lrm: 0.39 | dt: 125ms | tok/sec: 1,047,782 | mfu: 41.4% | epoch: 1 | remaining: 116s    
step 01474 (61.2%) | loss: 2.909972 | lrm: 0.39 | dt: 125ms | tok/sec: 1,051,041 | mfu: 41.6% | epoch: 1 | remaining: 116s    
step 01475 (61.3%) | loss: 2.910534 | lrm: 0.39 | dt: 125ms | tok/sec: 1,046,641 | mfu: 41.4% | epoch: 1 | remaining: 116s    
step 01476 (61.3%) | loss: 2.907624 | lrm: 0.39 | dt: 125ms | tok/sec: 1,047,702 | mfu: 41.4% | epoch: 1 | remaining: 116s    
step 01477 (61.4%) | loss: 2.898715 | lrm: 0.39 | dt: 126ms | tok/sec: 1,040,228 | mfu: 41.1% | epoch: 1 | remaining: 116s    
step 01478 (61.4%) | loss: 2.903928 | lrm: 0.39 | dt: 126ms | tok/sec: 1,038,336 | mfu: 41.1% | epoch: 1 | remaining: 116s    
step 01479 (61.4%) | loss: 2.903316 | lrm: 0.39 | dt: 125ms | tok/sec: 1,049,282 | mfu: 41.5% | epoch: 1 | remaining: 116s    
step 01480 (61.5%) | loss: 2.901226 | lrm: 0.39 | dt: 126ms | tok/sec: 1,040,837 | mfu: 41.2% | epoch: 1 | remaining: 115s    
step 01481 (61.5%) | loss: 2.901166 | lrm: 0.38 | dt: 125ms | tok/sec: 1,046,338 | mfu: 41.4% | epoch: 1 | remaining: 115s    
step 01482 (61.6%) | loss: 2.898666 | lrm: 0.38 | dt: 125ms | tok/sec: 1,044,811 | mfu: 41.3% | epoch: 1 | remaining: 115s    
step 01483 (61.6%) | loss: 2.897528 | lrm: 0.38 | dt: 126ms | tok/sec: 1,037,756 | mfu: 41.0% | epoch: 1 | remaining: 115s    
step 01484 (61.7%) | loss: 2.895096 | lrm: 0.38 | dt: 126ms | tok/sec: 1,043,451 | mfu: 41.3% | epoch: 1 | remaining: 115s    
step 01485 (61.7%) | loss: 2.893889 | lrm: 0.38 | dt: 126ms | tok/sec: 1,043,090 | mfu: 41.2% | epoch: 1 | remaining: 115s    
step 01486 (61.7%) | loss: 2.897221 | lrm: 0.38 | dt: 124ms | tok/sec: 1,055,128 | mfu: 41.7% | epoch: 1 | remaining: 115s    
step 01487 (61.8%) | loss: 2.893492 | lrm: 0.38 | dt: 126ms | tok/sec: 1,043,057 | mfu: 41.2% | epoch: 1 | remaining: 115s    
step 01488 (61.8%) | loss: 2.894267 | lrm: 0.38 | dt: 125ms | tok/sec: 1,046,422 | mfu: 41.4% | epoch: 1 | remaining: 114s    
step 01489 (61.9%) | loss: 2.889530 | lrm: 0.38 | dt: 125ms | tok/sec: 1,045,598 | mfu: 41.3% | epoch: 1 | remaining: 114s    
step 01490 (61.9%) | loss: 2.896458 | lrm: 0.38 | dt: 126ms | tok/sec: 1,042,669 | mfu: 41.2% | epoch: 1 | remaining: 114s    
step 01491 (61.9%) | loss: 2.898644 | lrm: 0.38 | dt: 127ms | tok/sec: 1,034,666 | mfu: 40.9% | epoch: 1 | remaining: 114s    
step 01492 (62.0%) | loss: 2.890705 | lrm: 0.38 | dt: 126ms | tok/sec: 1,043,554 | mfu: 41.3% | epoch: 1 | remaining: 114s    
step 01493 (62.0%) | loss: 2.892487 | lrm: 0.38 | dt: 127ms | tok/sec: 1,030,744 | mfu: 40.8% | epoch: 1 | remaining: 114s    
step 01494 (62.1%) | loss: 2.896857 | lrm: 0.38 | dt: 124ms | tok/sec: 1,053,878 | mfu: 41.7% | epoch: 1 | remaining: 114s    
step 01495 (62.1%) | loss: 2.896160 | lrm: 0.38 | dt: 126ms | tok/sec: 1,043,364 | mfu: 41.3% | epoch: 1 | remaining: 114s    
step 01496 (62.2%) | loss: 2.906589 | lrm: 0.38 | dt: 126ms | tok/sec: 1,043,312 | mfu: 41.3% | epoch: 1 | remaining: 113s    
step 01497 (62.2%) | loss: 2.906199 | lrm: 0.38 | dt: 126ms | tok/sec: 1,040,831 | mfu: 41.2% | epoch: 1 | remaining: 113s    
step 01498 (62.2%) | loss: 2.900375 | lrm: 0.38 | dt: 125ms | tok/sec: 1,049,070 | mfu: 41.5% | epoch: 1 | remaining: 113s    
step 01499 (62.3%) | loss: 2.897095 | lrm: 0.38 | dt: 125ms | tok/sec: 1,048,548 | mfu: 41.5% | epoch: 1 | remaining: 113s    
step 01500 (62.3%) | loss: 2.892646 | lrm: 0.38 | dt: 126ms | tok/sec: 1,043,502 | mfu: 41.3% | epoch: 1 | remaining: 113s    
step 01501 (62.4%) | loss: 2.888368 | lrm: 0.38 | dt: 126ms | tok/sec: 1,038,862 | mfu: 41.1% | epoch: 1 | remaining: 113s    
step 01502 (62.4%) | loss: 2.890599 | lrm: 0.38 | dt: 125ms | tok/sec: 1,051,067 | mfu: 41.6% | epoch: 1 | remaining: 113s    
step 01503 (62.4%) | loss: 2.888497 | lrm: 0.38 | dt: 125ms | tok/sec: 1,047,235 | mfu: 41.4% | epoch: 1 | remaining: 113s    
step 01504 (62.5%) | loss: 2.887086 | lrm: 0.38 | dt: 126ms | tok/sec: 1,041,590 | mfu: 41.2% | epoch: 1 | remaining: 112s    
step 01505 (62.5%) | loss: 2.882604 | lrm: 0.37 | dt: 125ms | tok/sec: 1,045,682 | mfu: 41.3% | epoch: 1 | remaining: 112s    
step 01506 (62.6%) | loss: 2.890665 | lrm: 0.37 | dt: 126ms | tok/sec: 1,043,506 | mfu: 41.3% | epoch: 1 | remaining: 112s    
step 01507 (62.6%) | loss: 2.887023 | lrm: 0.37 | dt: 125ms | tok/sec: 1,047,413 | mfu: 41.4% | epoch: 1 | remaining: 112s    
step 01508 (62.7%) | loss: 2.892459 | lrm: 0.37 | dt: 126ms | tok/sec: 1,040,871 | mfu: 41.2% | epoch: 1 | remaining: 112s    
step 01509 (62.7%) | loss: 2.892798 | lrm: 0.37 | dt: 125ms | tok/sec: 1,052,377 | mfu: 41.6% | epoch: 1 | remaining: 112s    
step 01510 (62.7%) | loss: 2.896753 | lrm: 0.37 | dt: 126ms | tok/sec: 1,043,356 | mfu: 41.3% | epoch: 1 | remaining: 112s    
step 01511 (62.8%) | loss: 2.891701 | lrm: 0.37 | dt: 127ms | tok/sec: 1,035,232 | mfu: 40.9% | epoch: 1 | remaining: 112s    
step 01512 (62.8%) | loss: 2.895532 | lrm: 0.37 | dt: 125ms | tok/sec: 1,052,460 | mfu: 41.6% | epoch: 1 | remaining: 111s    
step 01513 (62.9%) | loss: 2.898446 | lrm: 0.37 | dt: 126ms | tok/sec: 1,039,393 | mfu: 41.1% | epoch: 1 | remaining: 111s    
step 01514 (62.9%) | loss: 2.898072 | lrm: 0.37 | dt: 127ms | tok/sec: 1,030,783 | mfu: 40.8% | epoch: 1 | remaining: 111s    
step 01515 (62.9%) | loss: 2.900796 | lrm: 0.37 | dt: 126ms | tok/sec: 1,036,297 | mfu: 41.0% | epoch: 1 | remaining: 111s    
step 01516 (63.0%) | loss: 2.901288 | lrm: 0.37 | dt: 126ms | tok/sec: 1,037,095 | mfu: 41.0% | epoch: 1 | remaining: 111s    
step 01517 (63.0%) | loss: 2.907098 | lrm: 0.37 | dt: 124ms | tok/sec: 1,052,889 | mfu: 41.6% | epoch: 1 | remaining: 111s    
step 01518 (63.1%) | loss: 2.905223 | lrm: 0.37 | dt: 127ms | tok/sec: 1,034,359 | mfu: 40.9% | epoch: 1 | remaining: 111s    
step 01519 (63.1%) | loss: 2.901660 | lrm: 0.37 | dt: 127ms | tok/sec: 1,033,426 | mfu: 40.9% | epoch: 1 | remaining: 111s    
step 01520 (63.2%) | loss: 2.899427 | lrm: 0.37 | dt: 125ms | tok/sec: 1,050,597 | mfu: 41.5% | epoch: 1 | remaining: 110s    
step 01521 (63.2%) | loss: 2.892625 | lrm: 0.37 | dt: 125ms | tok/sec: 1,045,598 | mfu: 41.3% | epoch: 1 | remaining: 110s    
step 01522 (63.2%) | loss: 2.886045 | lrm: 0.37 | dt: 127ms | tok/sec: 1,029,312 | mfu: 40.7% | epoch: 1 | remaining: 110s    
step 01523 (63.3%) | loss: 2.882157 | lrm: 0.37 | dt: 126ms | tok/sec: 1,042,483 | mfu: 41.2% | epoch: 1 | remaining: 110s    
step 01524 (63.3%) | loss: 2.881524 | lrm: 0.37 | dt: 124ms | tok/sec: 1,052,889 | mfu: 41.6% | epoch: 1 | remaining: 110s    
step 01525 (63.4%) | loss: 2.888459 | lrm: 0.37 | dt: 125ms | tok/sec: 1,045,308 | mfu: 41.3% | epoch: 1 | remaining: 110s    
step 01526 (63.4%) | loss: 2.894061 | lrm: 0.37 | dt: 126ms | tok/sec: 1,043,821 | mfu: 41.3% | epoch: 1 | remaining: 110s    
step 01527 (63.5%) | loss: 2.893393 | lrm: 0.37 | dt: 125ms | tok/sec: 1,046,763 | mfu: 41.4% | epoch: 1 | remaining: 110s    
step 01528 (63.5%) | loss: 2.892985 | lrm: 0.37 | dt: 125ms | tok/sec: 1,050,407 | mfu: 41.5% | epoch: 1 | remaining: 109s    
step 01529 (63.5%) | loss: 2.891662 | lrm: 0.36 | dt: 126ms | tok/sec: 1,040,502 | mfu: 41.1% | epoch: 1 | remaining: 109s    
step 01530 (63.6%) | loss: 2.884721 | lrm: 0.36 | dt: 127ms | tok/sec: 1,034,702 | mfu: 40.9% | epoch: 1 | remaining: 109s    
step 01531 (63.6%) | loss: 2.888026 | lrm: 0.36 | dt: 125ms | tok/sec: 1,050,320 | mfu: 41.5% | epoch: 1 | remaining: 109s    
step 01532 (63.7%) | loss: 2.882962 | lrm: 0.36 | dt: 125ms | tok/sec: 1,046,721 | mfu: 41.4% | epoch: 1 | remaining: 109s    
step 01533 (63.7%) | loss: 2.882413 | lrm: 0.36 | dt: 126ms | tok/sec: 1,040,579 | mfu: 41.1% | epoch: 1 | remaining: 109s    
step 01534 (63.7%) | loss: 2.880005 | lrm: 0.36 | dt: 125ms | tok/sec: 1,050,864 | mfu: 41.6% | epoch: 1 | remaining: 109s    
step 01535 (63.8%) | loss: 2.881935 | lrm: 0.36 | dt: 126ms | tok/sec: 1,039,171 | mfu: 41.1% | epoch: 1 | remaining: 109s    
step 01536 (63.8%) | loss: 2.883533 | lrm: 0.36 | dt: 125ms | tok/sec: 1,050,118 | mfu: 41.5% | epoch: 1 | remaining: 108s    
step 01537 (63.9%) | loss: 2.889435 | lrm: 0.36 | dt: 126ms | tok/sec: 1,040,165 | mfu: 41.1% | epoch: 1 | remaining: 108s    
step 01538 (63.9%) | loss: 2.889713 | lrm: 0.36 | dt: 126ms | tok/sec: 1,041,946 | mfu: 41.2% | epoch: 1 | remaining: 108s    
step 01539 (64.0%) | loss: 2.891321 | lrm: 0.36 | dt: 126ms | tok/sec: 1,040,260 | mfu: 41.1% | epoch: 1 | remaining: 108s    
step 01540 (64.0%) | loss: 2.888329 | lrm: 0.36 | dt: 125ms | tok/sec: 1,045,497 | mfu: 41.3% | epoch: 1 | remaining: 108s    
step 01541 (64.0%) | loss: 2.885752 | lrm: 0.36 | dt: 126ms | tok/sec: 1,038,040 | mfu: 41.0% | epoch: 1 | remaining: 108s    
step 01542 (64.1%) | loss: 2.891001 | lrm: 0.36 | dt: 125ms | tok/sec: 1,050,615 | mfu: 41.5% | epoch: 1 | remaining: 108s    
step 01543 (64.1%) | loss: 2.892404 | lrm: 0.36 | dt: 125ms | tok/sec: 1,048,248 | mfu: 41.4% | epoch: 1 | remaining: 108s    
step 01544 (64.2%) | loss: 2.897669 | lrm: 0.36 | dt: 125ms | tok/sec: 1,050,692 | mfu: 41.5% | epoch: 1 | remaining: 107s    
step 01545 (64.2%) | loss: 2.892349 | lrm: 0.36 | dt: 125ms | tok/sec: 1,050,254 | mfu: 41.5% | epoch: 1 | remaining: 107s    
step 01546 (64.2%) | loss: 2.890626 | lrm: 0.36 | dt: 126ms | tok/sec: 1,042,768 | mfu: 41.2% | epoch: 1 | remaining: 107s    
step 01547 (64.3%) | loss: 2.899013 | lrm: 0.36 | dt: 125ms | tok/sec: 1,049,264 | mfu: 41.5% | epoch: 1 | remaining: 107s    
step 01548 (64.3%) | loss: 2.906685 | lrm: 0.36 | dt: 125ms | tok/sec: 1,047,040 | mfu: 41.4% | epoch: 1 | remaining: 107s    
step 01549 (64.4%) | loss: 2.902108 | lrm: 0.36 | dt: 125ms | tok/sec: 1,048,604 | mfu: 41.5% | epoch: 1 | remaining: 107s    
