Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 33,554,432
  lm_head                 : 4,194,304
  transformer_matrices    : 25,167,872
  scalars                 : 16
  total                   : 67,110,928
Estimated FLOPs per token: 2.390876e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 1
step 00000 (0.0%) | loss: 9.011263 | lrm: 1.00 | dt: 37751ms | tok/sec: 6,944 | mfu: 0.2% | epoch: 1 | remaining: 300s    
step 01466 (77.7%) | loss: 2.816655 | lrm: 0.39 | dt: 160ms | tok/sec: 1,636,755 | mfu: 39.5% | epoch: 1 | remaining: 67s    
step 01467 (77.8%) | loss: 2.817722 | lrm: 0.39 | dt: 160ms | tok/sec: 1,642,594 | mfu: 39.7% | epoch: 1 | remaining: 67s    
step 01468 (77.8%) | loss: 2.811759 | lrm: 0.39 | dt: 163ms | tok/sec: 1,603,338 | mfu: 38.7% | epoch: 1 | remaining: 66s    
step 01469 (77.9%) | loss: 2.812707 | lrm: 0.39 | dt: 161ms | tok/sec: 1,626,999 | mfu: 39.3% | epoch: 1 | remaining: 66s    
step 01470 (77.9%) | loss: 2.809047 | lrm: 0.39 | dt: 159ms | tok/sec: 1,648,107 | mfu: 39.8% | epoch: 1 | remaining: 66s    
step 01471 (78.0%) | loss: 2.808154 | lrm: 0.38 | dt: 160ms | tok/sec: 1,637,981 | mfu: 39.6% | epoch: 1 | remaining: 66s    
step 01472 (78.0%) | loss: 2.805448 | lrm: 0.38 | dt: 159ms | tok/sec: 1,643,731 | mfu: 39.7% | epoch: 1 | remaining: 66s    
step 01473 (78.1%) | loss: 2.808298 | lrm: 0.38 | dt: 159ms | tok/sec: 1,648,581 | mfu: 39.8% | epoch: 1 | remaining: 66s    
step 01474 (78.1%) | loss: 2.807669 | lrm: 0.38 | dt: 159ms | tok/sec: 1,647,823 | mfu: 39.8% | epoch: 1 | remaining: 65s    
step 01475 (78.2%) | loss: 2.807546 | lrm: 0.38 | dt: 158ms | tok/sec: 1,657,248 | mfu: 40.0% | epoch: 1 | remaining: 65s    
step 01476 (78.3%) | loss: 2.806223 | lrm: 0.38 | dt: 159ms | tok/sec: 1,646,981 | mfu: 39.8% | epoch: 1 | remaining: 65s    
step 01477 (78.3%) | loss: 2.808155 | lrm: 0.38 | dt: 158ms | tok/sec: 1,654,493 | mfu: 40.0% | epoch: 1 | remaining: 65s    
step 01478 (78.4%) | loss: 2.813232 | lrm: 0.38 | dt: 160ms | tok/sec: 1,640,472 | mfu: 39.6% | epoch: 1 | remaining: 65s    
step 01479 (78.4%) | loss: 2.814785 | lrm: 0.38 | dt: 163ms | tok/sec: 1,605,011 | mfu: 38.8% | epoch: 1 | remaining: 65s    
step 01480 (78.5%) | loss: 2.811216 | lrm: 0.38 | dt: 159ms | tok/sec: 1,649,358 | mfu: 39.9% | epoch: 1 | remaining: 64s    
step 01481 (78.5%) | loss: 2.815540 | lrm: 0.38 | dt: 161ms | tok/sec: 1,631,928 | mfu: 39.4% | epoch: 1 | remaining: 64s    
step 01482 (78.6%) | loss: 2.815599 | lrm: 0.38 | dt: 161ms | tok/sec: 1,631,376 | mfu: 39.4% | epoch: 1 | remaining: 64s    
step 01483 (78.6%) | loss: 2.819599 | lrm: 0.38 | dt: 159ms | tok/sec: 1,646,027 | mfu: 39.8% | epoch: 1 | remaining: 64s    
step 01484 (78.7%) | loss: 2.815472 | lrm: 0.38 | dt: 159ms | tok/sec: 1,649,019 | mfu: 39.8% | epoch: 1 | remaining: 64s    
step 01485 (78.7%) | loss: 2.811715 | lrm: 0.37 | dt: 160ms | tok/sec: 1,642,084 | mfu: 39.7% | epoch: 1 | remaining: 64s    
step 01486 (78.8%) | loss: 2.812235 | lrm: 0.37 | dt: 160ms | tok/sec: 1,635,153 | mfu: 39.5% | epoch: 1 | remaining: 63s    
step 01487 (78.8%) | loss: 2.811555 | lrm: 0.37 | dt: 162ms | tok/sec: 1,618,990 | mfu: 39.1% | epoch: 1 | remaining: 63s    
step 01488 (78.9%) | loss: 2.812548 | lrm: 0.37 | dt: 160ms | tok/sec: 1,638,225 | mfu: 39.6% | epoch: 1 | remaining: 63s    
step 01489 (78.9%) | loss: 2.811706 | lrm: 0.37 | dt: 159ms | tok/sec: 1,649,890 | mfu: 39.9% | epoch: 1 | remaining: 63s    
step 01490 (79.0%) | loss: 2.811229 | lrm: 0.37 | dt: 160ms | tok/sec: 1,641,334 | mfu: 39.7% | epoch: 1 | remaining: 63s    
step 01491 (79.1%) | loss: 2.810122 | lrm: 0.37 | dt: 158ms | tok/sec: 1,657,233 | mfu: 40.0% | epoch: 1 | remaining: 63s    
step 01492 (79.1%) | loss: 2.812933 | lrm: 0.37 | dt: 159ms | tok/sec: 1,645,995 | mfu: 39.8% | epoch: 1 | remaining: 63s    
step 01493 (79.2%) | loss: 2.810882 | lrm: 0.37 | dt: 161ms | tok/sec: 1,626,318 | mfu: 39.3% | epoch: 1 | remaining: 62s    
step 01494 (79.2%) | loss: 2.814432 | lrm: 0.37 | dt: 162ms | tok/sec: 1,620,269 | mfu: 39.1% | epoch: 1 | remaining: 62s    
step 01495 (79.3%) | loss: 2.817082 | lrm: 0.37 | dt: 160ms | tok/sec: 1,637,769 | mfu: 39.6% | epoch: 1 | remaining: 62s    
step 01496 (79.3%) | loss: 2.818586 | lrm: 0.37 | dt: 158ms | tok/sec: 1,657,158 | mfu: 40.0% | epoch: 1 | remaining: 62s    
step 01497 (79.4%) | loss: 2.822192 | lrm: 0.37 | dt: 158ms | tok/sec: 1,659,580 | mfu: 40.1% | epoch: 1 | remaining: 62s    
step 01498 (79.4%) | loss: 2.821375 | lrm: 0.36 | dt: 158ms | tok/sec: 1,662,330 | mfu: 40.2% | epoch: 1 | remaining: 62s    
step 01499 (79.5%) | loss: 2.820111 | lrm: 0.36 | dt: 162ms | tok/sec: 1,623,060 | mfu: 39.2% | epoch: 1 | remaining: 61s    
step 01500 (79.5%) | loss: 2.823541 | lrm: 0.36 | dt: 161ms | tok/sec: 1,629,656 | mfu: 39.4% | epoch: 1 | remaining: 61s    
step 01501 (79.6%) | loss: 2.824484 | lrm: 0.36 | dt: 159ms | tok/sec: 1,653,383 | mfu: 39.9% | epoch: 1 | remaining: 61s    
step 01502 (79.6%) | loss: 2.830456 | lrm: 0.36 | dt: 162ms | tok/sec: 1,616,384 | mfu: 39.1% | epoch: 1 | remaining: 61s    
step 01503 (79.7%) | loss: 2.831202 | lrm: 0.36 | dt: 158ms | tok/sec: 1,657,760 | mfu: 40.1% | epoch: 1 | remaining: 61s    
step 01504 (79.7%) | loss: 2.827897 | lrm: 0.36 | dt: 162ms | tok/sec: 1,619,749 | mfu: 39.1% | epoch: 1 | remaining: 61s    
step 01505 (79.8%) | loss: 2.823537 | lrm: 0.36 | dt: 160ms | tok/sec: 1,642,560 | mfu: 39.7% | epoch: 1 | remaining: 60s    
step 01506 (79.8%) | loss: 2.822606 | lrm: 0.36 | dt: 159ms | tok/sec: 1,650,504 | mfu: 39.9% | epoch: 1 | remaining: 60s    
step 01507 (79.9%) | loss: 2.822890 | lrm: 0.36 | dt: 162ms | tok/sec: 1,617,359 | mfu: 39.1% | epoch: 1 | remaining: 60s    
step 01508 (80.0%) | loss: 2.821439 | lrm: 0.36 | dt: 161ms | tok/sec: 1,627,050 | mfu: 39.3% | epoch: 1 | remaining: 60s    
step 01509 (80.0%) | loss: 2.818417 | lrm: 0.36 | dt: 161ms | tok/sec: 1,626,087 | mfu: 39.3% | epoch: 1 | remaining: 60s    
step 01510 (80.1%) | loss: 2.820653 | lrm: 0.36 | dt: 158ms | tok/sec: 1,660,622 | mfu: 40.1% | epoch: 1 | remaining: 60s    
step 01511 (80.1%) | loss: 2.816471 | lrm: 0.35 | dt: 161ms | tok/sec: 1,633,079 | mfu: 39.5% | epoch: 1 | remaining: 59s    
step 01512 (80.2%) | loss: 2.820161 | lrm: 0.35 | dt: 160ms | tok/sec: 1,634,417 | mfu: 39.5% | epoch: 1 | remaining: 59s    
step 01513 (80.2%) | loss: 2.818686 | lrm: 0.35 | dt: 163ms | tok/sec: 1,609,435 | mfu: 38.9% | epoch: 1 | remaining: 59s    
step 01514 (80.3%) | loss: 2.821563 | lrm: 0.35 | dt: 161ms | tok/sec: 1,625,859 | mfu: 39.3% | epoch: 1 | remaining: 59s    
step 01515 (80.3%) | loss: 2.820921 | lrm: 0.35 | dt: 159ms | tok/sec: 1,651,828 | mfu: 39.9% | epoch: 1 | remaining: 59s    
step 01516 (80.4%) | loss: 2.820744 | lrm: 0.35 | dt: 158ms | tok/sec: 1,659,945 | mfu: 40.1% | epoch: 1 | remaining: 59s    
step 01517 (80.4%) | loss: 2.816891 | lrm: 0.35 | dt: 162ms | tok/sec: 1,619,636 | mfu: 39.1% | epoch: 1 | remaining: 59s    
step 01518 (80.5%) | loss: 2.823103 | lrm: 0.35 | dt: 162ms | tok/sec: 1,617,423 | mfu: 39.1% | epoch: 1 | remaining: 58s    
step 01519 (80.5%) | loss: 2.818712 | lrm: 0.35 | dt: 157ms | tok/sec: 1,664,592 | mfu: 40.2% | epoch: 1 | remaining: 58s    
step 01520 (80.6%) | loss: 2.815110 | lrm: 0.35 | dt: 158ms | tok/sec: 1,662,234 | mfu: 40.2% | epoch: 1 | remaining: 58s    
step 01521 (80.6%) | loss: 2.815501 | lrm: 0.35 | dt: 159ms | tok/sec: 1,650,680 | mfu: 39.9% | epoch: 1 | remaining: 58s    
step 01522 (80.7%) | loss: 2.817925 | lrm: 0.35 | dt: 162ms | tok/sec: 1,619,734 | mfu: 39.1% | epoch: 1 | remaining: 58s    
step 01523 (80.8%) | loss: 2.817570 | lrm: 0.35 | dt: 161ms | tok/sec: 1,631,623 | mfu: 39.4% | epoch: 1 | remaining: 58s    
step 01524 (80.8%) | loss: 2.816620 | lrm: 0.34 | dt: 160ms | tok/sec: 1,635,637 | mfu: 39.5% | epoch: 1 | remaining: 57s    
step 01525 (80.9%) | loss: 2.824981 | lrm: 0.34 | dt: 159ms | tok/sec: 1,650,291 | mfu: 39.9% | epoch: 1 | remaining: 57s    
step 01526 (80.9%) | loss: 2.830887 | lrm: 0.34 | dt: 160ms | tok/sec: 1,638,094 | mfu: 39.6% | epoch: 1 | remaining: 57s    
step 01527 (81.0%) | loss: 2.828640 | lrm: 0.34 | dt: 158ms | tok/sec: 1,654,625 | mfu: 40.0% | epoch: 1 | remaining: 57s    
step 01528 (81.0%) | loss: 2.826913 | lrm: 0.34 | dt: 160ms | tok/sec: 1,638,836 | mfu: 39.6% | epoch: 1 | remaining: 57s    
step 01529 (81.1%) | loss: 2.824183 | lrm: 0.34 | dt: 163ms | tok/sec: 1,610,003 | mfu: 38.9% | epoch: 1 | remaining: 57s    
step 01530 (81.1%) | loss: 2.825912 | lrm: 0.34 | dt: 162ms | tok/sec: 1,622,088 | mfu: 39.2% | epoch: 1 | remaining: 56s    
step 01531 (81.2%) | loss: 2.823013 | lrm: 0.34 | dt: 159ms | tok/sec: 1,653,634 | mfu: 40.0% | epoch: 1 | remaining: 56s    
step 01532 (81.2%) | loss: 2.821770 | lrm: 0.34 | dt: 158ms | tok/sec: 1,654,602 | mfu: 40.0% | epoch: 1 | remaining: 56s    
step 01533 (81.3%) | loss: 2.828049 | lrm: 0.34 | dt: 160ms | tok/sec: 1,633,343 | mfu: 39.5% | epoch: 1 | remaining: 56s    
step 01534 (81.3%) | loss: 2.823264 | lrm: 0.34 | dt: 162ms | tok/sec: 1,615,636 | mfu: 39.0% | epoch: 1 | remaining: 56s    
step 01535 (81.4%) | loss: 2.820842 | lrm: 0.34 | dt: 164ms | tok/sec: 1,599,368 | mfu: 38.6% | epoch: 1 | remaining: 56s    
step 01536 (81.5%) | loss: 2.817830 | lrm: 0.34 | dt: 162ms | tok/sec: 1,613,296 | mfu: 39.0% | epoch: 1 | remaining: 55s    
step 01537 (81.5%) | loss: 2.817415 | lrm: 0.33 | dt: 162ms | tok/sec: 1,622,756 | mfu: 39.2% | epoch: 1 | remaining: 55s    
step 01538 (81.6%) | loss: 2.812210 | lrm: 0.33 | dt: 160ms | tok/sec: 1,635,404 | mfu: 39.5% | epoch: 1 | remaining: 55s    
step 01539 (81.6%) | loss: 2.810549 | lrm: 0.33 | dt: 159ms | tok/sec: 1,646,554 | mfu: 39.8% | epoch: 1 | remaining: 55s    
step 01540 (81.7%) | loss: 2.807849 | lrm: 0.33 | dt: 159ms | tok/sec: 1,646,483 | mfu: 39.8% | epoch: 1 | remaining: 55s    
step 01541 (81.7%) | loss: 2.808543 | lrm: 0.33 | dt: 164ms | tok/sec: 1,601,530 | mfu: 38.7% | epoch: 1 | remaining: 55s    
step 01542 (81.8%) | loss: 2.812933 | lrm: 0.33 | dt: 159ms | tok/sec: 1,651,999 | mfu: 39.9% | epoch: 1 | remaining: 55s    
step 01543 (81.8%) | loss: 2.811880 | lrm: 0.33 | dt: 162ms | tok/sec: 1,622,157 | mfu: 39.2% | epoch: 1 | remaining: 54s    
step 01544 (81.9%) | loss: 2.811306 | lrm: 0.33 | dt: 159ms | tok/sec: 1,652,849 | mfu: 39.9% | epoch: 1 | remaining: 54s    
step 01545 (81.9%) | loss: 2.808651 | lrm: 0.33 | dt: 161ms | tok/sec: 1,631,189 | mfu: 39.4% | epoch: 1 | remaining: 54s    
step 01546 (82.0%) | loss: 2.806323 | lrm: 0.33 | dt: 158ms | tok/sec: 1,659,630 | mfu: 40.1% | epoch: 1 | remaining: 54s    
step 01547 (82.0%) | loss: 2.807007 | lrm: 0.33 | dt: 163ms | tok/sec: 1,610,829 | mfu: 38.9% | epoch: 1 | remaining: 54s    
step 01548 (82.1%) | loss: 2.803609 | lrm: 0.33 | dt: 159ms | tok/sec: 1,650,184 | mfu: 39.9% | epoch: 1 | remaining: 54s    
step 01549 (82.1%) | loss: 2.799148 | lrm: 0.33 | dt: 159ms | tok/sec: 1,643,967 | mfu: 39.7% | epoch: 1 | remaining: 53s    
step 01550 (82.2%) | loss: 2.792963 | lrm: 0.32 | dt: 161ms | tok/sec: 1,623,240 | mfu: 39.2% | epoch: 1 | remaining: 53s    
step 01551 (82.3%) | loss: 2.798002 | lrm: 0.32 | dt: 160ms | tok/sec: 1,639,772 | mfu: 39.6% | epoch: 1 | remaining: 53s    
step 01552 (82.3%) | loss: 2.797734 | lrm: 0.32 | dt: 158ms | tok/sec: 1,657,678 | mfu: 40.1% | epoch: 1 | remaining: 53s    
step 01553 (82.4%) | loss: 2.800293 | lrm: 0.32 | dt: 159ms | tok/sec: 1,645,421 | mfu: 39.8% | epoch: 1 | remaining: 53s    
step 01554 (82.4%) | loss: 2.802059 | lrm: 0.32 | dt: 160ms | tok/sec: 1,640,491 | mfu: 39.6% | epoch: 1 | remaining: 53s    
step 01555 (82.5%) | loss: 2.802641 | lrm: 0.32 | dt: 159ms | tok/sec: 1,645,721 | mfu: 39.8% | epoch: 1 | remaining: 52s    
step 01556 (82.5%) | loss: 2.801455 | lrm: 0.32 | dt: 161ms | tok/sec: 1,632,286 | mfu: 39.4% | epoch: 1 | remaining: 52s    
step 01557 (82.6%) | loss: 2.799609 | lrm: 0.32 | dt: 160ms | tok/sec: 1,634,473 | mfu: 39.5% | epoch: 1 | remaining: 52s    
step 01558 (82.6%) | loss: 2.798394 | lrm: 0.32 | dt: 162ms | tok/sec: 1,617,561 | mfu: 39.1% | epoch: 1 | remaining: 52s    
step 01559 (82.7%) | loss: 2.800674 | lrm: 0.32 | dt: 159ms | tok/sec: 1,653,050 | mfu: 39.9% | epoch: 1 | remaining: 52s    
step 01560 (82.7%) | loss: 2.802569 | lrm: 0.32 | dt: 160ms | tok/sec: 1,637,345 | mfu: 39.6% | epoch: 1 | remaining: 52s    
step 01561 (82.8%) | loss: 2.800075 | lrm: 0.32 | dt: 160ms | tok/sec: 1,640,885 | mfu: 39.6% | epoch: 1 | remaining: 51s    
step 01562 (82.8%) | loss: 2.802085 | lrm: 0.32 | dt: 159ms | tok/sec: 1,644,085 | mfu: 39.7% | epoch: 1 | remaining: 51s    
step 01563 (82.9%) | loss: 2.801420 | lrm: 0.31 | dt: 159ms | tok/sec: 1,649,330 | mfu: 39.9% | epoch: 1 | remaining: 51s    
step 01564 (82.9%) | loss: 2.793035 | lrm: 0.31 | dt: 160ms | tok/sec: 1,637,928 | mfu: 39.6% | epoch: 1 | remaining: 51s    
step 01565 (83.0%) | loss: 2.797754 | lrm: 0.31 | dt: 160ms | tok/sec: 1,634,101 | mfu: 39.5% | epoch: 1 | remaining: 51s    
step 01566 (83.1%) | loss: 2.799655 | lrm: 0.31 | dt: 161ms | tok/sec: 1,629,611 | mfu: 39.4% | epoch: 1 | remaining: 51s    
step 01567 (83.1%) | loss: 2.799722 | lrm: 0.31 | dt: 159ms | tok/sec: 1,650,318 | mfu: 39.9% | epoch: 1 | remaining: 51s    
step 01568 (83.2%) | loss: 2.800343 | lrm: 0.31 | dt: 159ms | tok/sec: 1,645,034 | mfu: 39.7% | epoch: 1 | remaining: 50s    
step 01569 (83.2%) | loss: 2.801404 | lrm: 0.31 | dt: 161ms | tok/sec: 1,623,822 | mfu: 39.2% | epoch: 1 | remaining: 50s    
step 01570 (83.3%) | loss: 2.800955 | lrm: 0.31 | dt: 159ms | tok/sec: 1,647,418 | mfu: 39.8% | epoch: 1 | remaining: 50s    
step 01571 (83.3%) | loss: 2.800375 | lrm: 0.31 | dt: 160ms | tok/sec: 1,643,532 | mfu: 39.7% | epoch: 1 | remaining: 50s    
step 01572 (83.4%) | loss: 2.802113 | lrm: 0.31 | dt: 162ms | tok/sec: 1,613,620 | mfu: 39.0% | epoch: 1 | remaining: 50s    
step 01573 (83.4%) | loss: 2.800438 | lrm: 0.31 | dt: 158ms | tok/sec: 1,656,666 | mfu: 40.0% | epoch: 1 | remaining: 50s    
step 01574 (83.5%) | loss: 2.798130 | lrm: 0.31 | dt: 159ms | tok/sec: 1,645,243 | mfu: 39.8% | epoch: 1 | remaining: 49s    
step 01575 (83.5%) | loss: 2.799214 | lrm: 0.31 | dt: 163ms | tok/sec: 1,604,248 | mfu: 38.8% | epoch: 1 | remaining: 49s    
step 01576 (83.6%) | loss: 2.802167 | lrm: 0.30 | dt: 159ms | tok/sec: 1,651,513 | mfu: 39.9% | epoch: 1 | remaining: 49s    
step 01577 (83.6%) | loss: 2.797994 | lrm: 0.30 | dt: 159ms | tok/sec: 1,646,034 | mfu: 39.8% | epoch: 1 | remaining: 49s    
step 01578 (83.7%) | loss: 2.799708 | lrm: 0.30 | dt: 160ms | tok/sec: 1,643,019 | mfu: 39.7% | epoch: 1 | remaining: 49s    
step 01579 (83.7%) | loss: 2.795906 | lrm: 0.30 | dt: 159ms | tok/sec: 1,649,269 | mfu: 39.9% | epoch: 1 | remaining: 49s    
step 01580 (83.8%) | loss: 2.799613 | lrm: 0.30 | dt: 160ms | tok/sec: 1,642,439 | mfu: 39.7% | epoch: 1 | remaining: 48s    
step 01581 (83.9%) | loss: 2.801393 | lrm: 0.30 | dt: 162ms | tok/sec: 1,617,085 | mfu: 39.1% | epoch: 1 | remaining: 48s    
step 01582 (83.9%) | loss: 2.795173 | lrm: 0.30 | dt: 158ms | tok/sec: 1,654,752 | mfu: 40.0% | epoch: 1 | remaining: 48s    
step 01583 (84.0%) | loss: 2.794234 | lrm: 0.30 | dt: 161ms | tok/sec: 1,625,409 | mfu: 39.3% | epoch: 1 | remaining: 48s    
step 01584 (84.0%) | loss: 2.797375 | lrm: 0.30 | dt: 159ms | tok/sec: 1,650,824 | mfu: 39.9% | epoch: 1 | remaining: 48s    
step 01585 (84.1%) | loss: 2.795717 | lrm: 0.30 | dt: 160ms | tok/sec: 1,639,183 | mfu: 39.6% | epoch: 1 | remaining: 48s    
step 01586 (84.1%) | loss: 2.795900 | lrm: 0.30 | dt: 160ms | tok/sec: 1,633,817 | mfu: 39.5% | epoch: 1 | remaining: 47s    
step 01587 (84.2%) | loss: 2.800126 | lrm: 0.30 | dt: 165ms | tok/sec: 1,585,816 | mfu: 38.3% | epoch: 1 | remaining: 47s    
step 01588 (84.2%) | loss: 2.804776 | lrm: 0.30 | dt: 156ms | tok/sec: 1,675,318 | mfu: 40.5% | epoch: 1 | remaining: 47s    
step 01589 (84.3%) | loss: 2.804048 | lrm: 0.29 | dt: 160ms | tok/sec: 1,641,059 | mfu: 39.7% | epoch: 1 | remaining: 47s    
step 01590 (84.3%) | loss: 2.803197 | lrm: 0.29 | dt: 161ms | tok/sec: 1,629,548 | mfu: 39.4% | epoch: 1 | remaining: 47s    
step 01591 (84.4%) | loss: 2.802463 | lrm: 0.29 | dt: 158ms | tok/sec: 1,658,924 | mfu: 40.1% | epoch: 1 | remaining: 47s    
step 01592 (84.4%) | loss: 2.801739 | lrm: 0.29 | dt: 163ms | tok/sec: 1,609,708 | mfu: 38.9% | epoch: 1 | remaining: 47s    
step 01593 (84.5%) | loss: 2.801227 | lrm: 0.29 | dt: 163ms | tok/sec: 1,609,058 | mfu: 38.9% | epoch: 1 | remaining: 46s    
step 01594 (84.5%) | loss: 2.796535 | lrm: 0.29 | dt: 161ms | tok/sec: 1,626,561 | mfu: 39.3% | epoch: 1 | remaining: 46s    
step 01595 (84.6%) | loss: 2.799703 | lrm: 0.29 | dt: 158ms | tok/sec: 1,660,893 | mfu: 40.1% | epoch: 1 | remaining: 46s    
step 01596 (84.7%) | loss: 2.796178 | lrm: 0.29 | dt: 159ms | tok/sec: 1,648,428 | mfu: 39.8% | epoch: 1 | remaining: 46s    
step 01597 (84.7%) | loss: 2.797865 | lrm: 0.29 | dt: 157ms | tok/sec: 1,664,708 | mfu: 40.2% | epoch: 1 | remaining: 46s    
step 01598 (84.8%) | loss: 2.796409 | lrm: 0.29 | dt: 159ms | tok/sec: 1,645,674 | mfu: 39.8% | epoch: 1 | remaining: 46s    
step 01599 (84.8%) | loss: 2.797897 | lrm: 0.29 | dt: 162ms | tok/sec: 1,623,168 | mfu: 39.2% | epoch: 1 | remaining: 45s    
step 01600 (84.9%) | loss: 2.799437 | lrm: 0.29 | dt: 162ms | tok/sec: 1,620,503 | mfu: 39.2% | epoch: 1 | remaining: 45s    
step 01601 (84.9%) | loss: 2.794948 | lrm: 0.29 | dt: 159ms | tok/sec: 1,652,866 | mfu: 39.9% | epoch: 1 | remaining: 45s    
step 01602 (85.0%) | loss: 2.786318 | lrm: 0.28 | dt: 160ms | tok/sec: 1,639,518 | mfu: 39.6% | epoch: 1 | remaining: 45s    
step 01603 (85.0%) | loss: 2.779595 | lrm: 0.28 | dt: 161ms | tok/sec: 1,628,889 | mfu: 39.4% | epoch: 1 | remaining: 45s    
step 01604 (85.1%) | loss: 2.782549 | lrm: 0.28 | dt: 159ms | tok/sec: 1,649,692 | mfu: 39.9% | epoch: 1 | remaining: 45s    
step 01605 (85.1%) | loss: 2.780638 | lrm: 0.28 | dt: 160ms | tok/sec: 1,635,272 | mfu: 39.5% | epoch: 1 | remaining: 44s    
step 01606 (85.2%) | loss: 2.783267 | lrm: 0.28 | dt: 160ms | tok/sec: 1,633,574 | mfu: 39.5% | epoch: 1 | remaining: 44s    
step 01607 (85.2%) | loss: 2.785708 | lrm: 0.28 | dt: 161ms | tok/sec: 1,625,606 | mfu: 39.3% | epoch: 1 | remaining: 44s    
step 01608 (85.3%) | loss: 2.783881 | lrm: 0.28 | dt: 161ms | tok/sec: 1,623,916 | mfu: 39.2% | epoch: 1 | remaining: 44s    
step 01609 (85.3%) | loss: 2.783510 | lrm: 0.28 | dt: 159ms | tok/sec: 1,646,530 | mfu: 39.8% | epoch: 1 | remaining: 44s    
step 01610 (85.4%) | loss: 2.788113 | lrm: 0.28 | dt: 157ms | tok/sec: 1,667,182 | mfu: 40.3% | epoch: 1 | remaining: 44s    
step 01611 (85.5%) | loss: 2.787359 | lrm: 0.28 | dt: 160ms | tok/sec: 1,636,153 | mfu: 39.5% | epoch: 1 | remaining: 43s    
step 01612 (85.5%) | loss: 2.794345 | lrm: 0.28 | dt: 163ms | tok/sec: 1,608,995 | mfu: 38.9% | epoch: 1 | remaining: 43s    
step 01613 (85.6%) | loss: 2.791939 | lrm: 0.28 | dt: 162ms | tok/sec: 1,617,573 | mfu: 39.1% | epoch: 1 | remaining: 43s    
step 01614 (85.6%) | loss: 2.794978 | lrm: 0.28 | dt: 163ms | tok/sec: 1,612,184 | mfu: 39.0% | epoch: 1 | remaining: 43s    
step 01615 (85.7%) | loss: 2.795613 | lrm: 0.28 | dt: 161ms | tok/sec: 1,631,197 | mfu: 39.4% | epoch: 1 | remaining: 43s    
step 01616 (85.7%) | loss: 2.792057 | lrm: 0.27 | dt: 158ms | tok/sec: 1,655,639 | mfu: 40.0% | epoch: 1 | remaining: 43s    
step 01617 (85.8%) | loss: 2.788379 | lrm: 0.27 | dt: 159ms | tok/sec: 1,646,424 | mfu: 39.8% | epoch: 1 | remaining: 43s    
step 01618 (85.8%) | loss: 2.790944 | lrm: 0.27 | dt: 163ms | tok/sec: 1,613,109 | mfu: 39.0% | epoch: 1 | remaining: 42s    
step 01619 (85.9%) | loss: 2.788330 | lrm: 0.27 | dt: 159ms | tok/sec: 1,648,771 | mfu: 39.8% | epoch: 1 | remaining: 42s    
step 01620 (85.9%) | loss: 2.789153 | lrm: 0.27 | dt: 160ms | tok/sec: 1,633,678 | mfu: 39.5% | epoch: 1 | remaining: 42s    
step 01621 (86.0%) | loss: 2.794071 | lrm: 0.27 | dt: 160ms | tok/sec: 1,642,626 | mfu: 39.7% | epoch: 1 | remaining: 42s    
step 01622 (86.0%) | loss: 2.796943 | lrm: 0.27 | dt: 161ms | tok/sec: 1,632,866 | mfu: 39.5% | epoch: 1 | remaining: 42s    
step 01623 (86.1%) | loss: 2.798590 | lrm: 0.27 | dt: 163ms | tok/sec: 1,604,381 | mfu: 38.8% | epoch: 1 | remaining: 42s    
step 01624 (86.2%) | loss: 2.798513 | lrm: 0.27 | dt: 161ms | tok/sec: 1,631,005 | mfu: 39.4% | epoch: 1 | remaining: 41s    
step 01625 (86.2%) | loss: 2.796712 | lrm: 0.27 | dt: 160ms | tok/sec: 1,643,348 | mfu: 39.7% | epoch: 1 | remaining: 41s    
step 01626 (86.3%) | loss: 2.789498 | lrm: 0.27 | dt: 160ms | tok/sec: 1,640,800 | mfu: 39.6% | epoch: 1 | remaining: 41s    
step 01627 (86.3%) | loss: 2.791396 | lrm: 0.27 | dt: 161ms | tok/sec: 1,631,192 | mfu: 39.4% | epoch: 1 | remaining: 41s    
step 01628 (86.4%) | loss: 2.798134 | lrm: 0.27 | dt: 159ms | tok/sec: 1,645,118 | mfu: 39.8% | epoch: 1 | remaining: 41s    
step 01629 (86.4%) | loss: 2.796429 | lrm: 0.26 | dt: 165ms | tok/sec: 1,589,038 | mfu: 38.4% | epoch: 1 | remaining: 41s    
step 01630 (86.5%) | loss: 2.798371 | lrm: 0.26 | dt: 162ms | tok/sec: 1,622,505 | mfu: 39.2% | epoch: 1 | remaining: 40s    
step 01631 (86.5%) | loss: 2.800159 | lrm: 0.26 | dt: 159ms | tok/sec: 1,644,419 | mfu: 39.7% | epoch: 1 | remaining: 40s    
step 01632 (86.6%) | loss: 2.797864 | lrm: 0.26 | dt: 160ms | tok/sec: 1,639,195 | mfu: 39.6% | epoch: 1 | remaining: 40s    
step 01633 (86.6%) | loss: 2.798366 | lrm: 0.26 | dt: 161ms | tok/sec: 1,624,233 | mfu: 39.2% | epoch: 1 | remaining: 40s    
