Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 10, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 20,971,520
  lm_head                 : 4,194,304
  transformer_matrices    : 39,322,240
  scalars                 : 20
  total                   : 68,682,388
Estimated FLOPs per token: 3.428882e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.011262 | lrm: 1.00 | dt: 12120ms | tok/sec: 21,629 | mfu: 0.7% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.861815 | lrm: 1.00 | dt: 212ms | tok/sec: 1,234,972 | mfu: 42.8% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.451084 | lrm: 1.00 | dt: 217ms | tok/sec: 1,206,622 | mfu: 41.8% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.986901 | lrm: 1.00 | dt: 217ms | tok/sec: 1,208,436 | mfu: 41.9% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.595962 | lrm: 1.00 | dt: 218ms | tok/sec: 1,199,860 | mfu: 41.6% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.270475 | lrm: 1.00 | dt: 242ms | tok/sec: 1,083,699 | mfu: 37.6% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.023153 | lrm: 1.00 | dt: 218ms | tok/sec: 1,202,111 | mfu: 41.7% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.820238 | lrm: 1.00 | dt: 218ms | tok/sec: 1,204,056 | mfu: 41.7% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.648463 | lrm: 1.00 | dt: 215ms | tok/sec: 1,218,012 | mfu: 42.2% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.503807 | lrm: 1.00 | dt: 230ms | tok/sec: 1,138,687 | mfu: 39.5% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.384164 | lrm: 1.00 | dt: 225ms | tok/sec: 1,166,631 | mfu: 40.4% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.278287 | lrm: 1.00 | dt: 218ms | tok/sec: 1,200,446 | mfu: 41.6% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.183837 | lrm: 1.00 | dt: 219ms | tok/sec: 1,198,610 | mfu: 41.5% | epoch: 1 | remaining: 300s    
step 00013 (0.1%) | loss: 6.104835 | lrm: 1.00 | dt: 221ms | tok/sec: 1,183,817 | mfu: 41.0% | epoch: 1 | remaining: 299s    
step 00462 (33.3%) | loss: 3.135232 | lrm: 1.00 | dt: 218ms | tok/sec: 1,203,147 | mfu: 41.7% | epoch: 1 | remaining: 200s    
step 00463 (33.4%) | loss: 3.136470 | lrm: 1.00 | dt: 218ms | tok/sec: 1,200,429 | mfu: 41.6% | epoch: 1 | remaining: 200s    
step 00464 (33.4%) | loss: 3.130821 | lrm: 1.00 | dt: 223ms | tok/sec: 1,173,490 | mfu: 40.7% | epoch: 1 | remaining: 200s    
step 00465 (33.5%) | loss: 3.128381 | lrm: 1.00 | dt: 223ms | tok/sec: 1,173,812 | mfu: 40.7% | epoch: 1 | remaining: 199s    
step 00466 (33.6%) | loss: 3.126953 | lrm: 1.00 | dt: 220ms | tok/sec: 1,192,976 | mfu: 41.3% | epoch: 1 | remaining: 199s    
step 00467 (33.6%) | loss: 3.124078 | lrm: 1.00 | dt: 223ms | tok/sec: 1,176,084 | mfu: 40.8% | epoch: 1 | remaining: 199s    
step 00468 (33.7%) | loss: 3.128582 | lrm: 1.00 | dt: 222ms | tok/sec: 1,178,534 | mfu: 40.8% | epoch: 1 | remaining: 199s    
step 00469 (33.8%) | loss: 3.126913 | lrm: 1.00 | dt: 224ms | tok/sec: 1,172,766 | mfu: 40.6% | epoch: 1 | remaining: 198s    
step 00470 (33.9%) | loss: 3.126663 | lrm: 1.00 | dt: 222ms | tok/sec: 1,179,176 | mfu: 40.9% | epoch: 1 | remaining: 198s    
step 00471 (33.9%) | loss: 3.124534 | lrm: 1.00 | dt: 219ms | tok/sec: 1,198,678 | mfu: 41.5% | epoch: 1 | remaining: 198s    
step 00472 (34.0%) | loss: 3.122387 | lrm: 1.00 | dt: 222ms | tok/sec: 1,181,147 | mfu: 40.9% | epoch: 1 | remaining: 198s    
step 00473 (34.1%) | loss: 3.120315 | lrm: 1.00 | dt: 221ms | tok/sec: 1,187,287 | mfu: 41.1% | epoch: 1 | remaining: 198s    
step 00474 (34.2%) | loss: 3.125658 | lrm: 1.00 | dt: 220ms | tok/sec: 1,192,042 | mfu: 41.3% | epoch: 1 | remaining: 197s    
step 00475 (34.2%) | loss: 3.119910 | lrm: 1.00 | dt: 221ms | tok/sec: 1,188,531 | mfu: 41.2% | epoch: 1 | remaining: 197s    
step 00476 (34.3%) | loss: 3.120573 | lrm: 1.00 | dt: 220ms | tok/sec: 1,193,319 | mfu: 41.4% | epoch: 1 | remaining: 197s    
step 00477 (34.4%) | loss: 3.122096 | lrm: 1.00 | dt: 223ms | tok/sec: 1,175,013 | mfu: 40.7% | epoch: 1 | remaining: 197s    
step 00478 (34.5%) | loss: 3.125283 | lrm: 1.00 | dt: 220ms | tok/sec: 1,189,462 | mfu: 41.2% | epoch: 1 | remaining: 196s    
step 00479 (34.5%) | loss: 3.123081 | lrm: 1.00 | dt: 223ms | tok/sec: 1,175,295 | mfu: 40.7% | epoch: 1 | remaining: 196s    
step 00480 (34.6%) | loss: 3.118297 | lrm: 1.00 | dt: 220ms | tok/sec: 1,192,258 | mfu: 41.3% | epoch: 1 | remaining: 196s    
step 00481 (34.7%) | loss: 3.113208 | lrm: 1.00 | dt: 222ms | tok/sec: 1,182,487 | mfu: 41.0% | epoch: 1 | remaining: 196s    
step 00482 (34.8%) | loss: 3.105388 | lrm: 1.00 | dt: 222ms | tok/sec: 1,183,114 | mfu: 41.0% | epoch: 1 | remaining: 196s    
step 00483 (34.8%) | loss: 3.106414 | lrm: 1.00 | dt: 222ms | tok/sec: 1,182,154 | mfu: 41.0% | epoch: 1 | remaining: 195s    
step 00484 (34.9%) | loss: 3.104105 | lrm: 1.00 | dt: 222ms | tok/sec: 1,181,918 | mfu: 41.0% | epoch: 1 | remaining: 195s    
step 00485 (35.0%) | loss: 3.105930 | lrm: 1.00 | dt: 223ms | tok/sec: 1,177,720 | mfu: 40.8% | epoch: 1 | remaining: 195s    
step 00486 (35.1%) | loss: 3.108897 | lrm: 1.00 | dt: 222ms | tok/sec: 1,182,775 | mfu: 41.0% | epoch: 1 | remaining: 195s    
step 00487 (35.1%) | loss: 3.109257 | lrm: 1.00 | dt: 223ms | tok/sec: 1,175,850 | mfu: 40.7% | epoch: 1 | remaining: 194s    
step 00488 (35.2%) | loss: 3.111785 | lrm: 1.00 | dt: 223ms | tok/sec: 1,177,361 | mfu: 40.8% | epoch: 1 | remaining: 194s    
step 00489 (35.3%) | loss: 3.111554 | lrm: 1.00 | dt: 222ms | tok/sec: 1,180,463 | mfu: 40.9% | epoch: 1 | remaining: 194s    
step 00490 (35.3%) | loss: 3.113092 | lrm: 1.00 | dt: 222ms | tok/sec: 1,180,107 | mfu: 40.9% | epoch: 1 | remaining: 194s    
step 00491 (35.4%) | loss: 3.105908 | lrm: 1.00 | dt: 222ms | tok/sec: 1,182,148 | mfu: 41.0% | epoch: 1 | remaining: 194s    
step 00492 (35.5%) | loss: 3.102456 | lrm: 1.00 | dt: 222ms | tok/sec: 1,182,599 | mfu: 41.0% | epoch: 1 | remaining: 193s    
step 00493 (35.6%) | loss: 3.098954 | lrm: 1.00 | dt: 223ms | tok/sec: 1,177,131 | mfu: 40.8% | epoch: 1 | remaining: 193s    
step 00494 (35.6%) | loss: 3.102969 | lrm: 1.00 | dt: 222ms | tok/sec: 1,180,090 | mfu: 40.9% | epoch: 1 | remaining: 193s    
step 00495 (35.7%) | loss: 3.094715 | lrm: 1.00 | dt: 221ms | tok/sec: 1,184,444 | mfu: 41.0% | epoch: 1 | remaining: 193s    
step 00496 (35.8%) | loss: 3.093582 | lrm: 1.00 | dt: 222ms | tok/sec: 1,180,561 | mfu: 40.9% | epoch: 1 | remaining: 192s    
step 00497 (35.9%) | loss: 3.095811 | lrm: 1.00 | dt: 221ms | tok/sec: 1,187,586 | mfu: 41.2% | epoch: 1 | remaining: 192s    
step 00498 (35.9%) | loss: 3.098533 | lrm: 1.00 | dt: 221ms | tok/sec: 1,187,813 | mfu: 41.2% | epoch: 1 | remaining: 192s    
step 00499 (36.0%) | loss: 3.099551 | lrm: 1.00 | dt: 222ms | tok/sec: 1,180,561 | mfu: 40.9% | epoch: 1 | remaining: 192s    
step 00500 (36.1%) | loss: 3.094092 | lrm: 1.00 | dt: 218ms | tok/sec: 1,201,867 | mfu: 41.6% | epoch: 1 | remaining: 192s    
step 00501 (36.2%) | loss: 3.095284 | lrm: 1.00 | dt: 220ms | tok/sec: 1,190,322 | mfu: 41.2% | epoch: 1 | remaining: 191s    
step 00502 (36.2%) | loss: 3.093782 | lrm: 1.00 | dt: 221ms | tok/sec: 1,185,076 | mfu: 41.1% | epoch: 1 | remaining: 191s    
step 00503 (36.3%) | loss: 3.097412 | lrm: 1.00 | dt: 222ms | tok/sec: 1,178,719 | mfu: 40.8% | epoch: 1 | remaining: 191s    
step 00504 (36.4%) | loss: 3.096585 | lrm: 1.00 | dt: 225ms | tok/sec: 1,166,645 | mfu: 40.4% | epoch: 1 | remaining: 191s    
step 00505 (36.5%) | loss: 3.099310 | lrm: 1.00 | dt: 221ms | tok/sec: 1,183,912 | mfu: 41.0% | epoch: 1 | remaining: 190s    
step 00506 (36.5%) | loss: 3.097986 | lrm: 1.00 | dt: 222ms | tok/sec: 1,181,876 | mfu: 41.0% | epoch: 1 | remaining: 190s    
step 00507 (36.6%) | loss: 3.101513 | lrm: 1.00 | dt: 223ms | tok/sec: 1,176,695 | mfu: 40.8% | epoch: 1 | remaining: 190s    
step 00508 (36.7%) | loss: 3.092131 | lrm: 1.00 | dt: 222ms | tok/sec: 1,183,243 | mfu: 41.0% | epoch: 1 | remaining: 190s    
step 00509 (36.8%) | loss: 3.096958 | lrm: 1.00 | dt: 221ms | tok/sec: 1,188,842 | mfu: 41.2% | epoch: 1 | remaining: 190s    
step 00510 (36.8%) | loss: 3.093179 | lrm: 1.00 | dt: 220ms | tok/sec: 1,189,489 | mfu: 41.2% | epoch: 1 | remaining: 189s    
step 00511 (36.9%) | loss: 3.094169 | lrm: 1.00 | dt: 221ms | tok/sec: 1,188,419 | mfu: 41.2% | epoch: 1 | remaining: 189s    
step 00512 (37.0%) | loss: 3.093113 | lrm: 1.00 | dt: 222ms | tok/sec: 1,180,314 | mfu: 40.9% | epoch: 1 | remaining: 189s    
step 00513 (37.0%) | loss: 3.089702 | lrm: 1.00 | dt: 222ms | tok/sec: 1,181,406 | mfu: 40.9% | epoch: 1 | remaining: 189s    
step 00514 (37.1%) | loss: 3.086287 | lrm: 1.00 | dt: 219ms | tok/sec: 1,194,912 | mfu: 41.4% | epoch: 1 | remaining: 188s    
step 00515 (37.2%) | loss: 3.088889 | lrm: 1.00 | dt: 221ms | tok/sec: 1,187,050 | mfu: 41.1% | epoch: 1 | remaining: 188s    
step 00516 (37.3%) | loss: 3.088558 | lrm: 1.00 | dt: 221ms | tok/sec: 1,188,387 | mfu: 41.2% | epoch: 1 | remaining: 188s    
step 00517 (37.3%) | loss: 3.083778 | lrm: 1.00 | dt: 222ms | tok/sec: 1,178,357 | mfu: 40.8% | epoch: 1 | remaining: 188s    
step 00518 (37.4%) | loss: 3.086276 | lrm: 1.00 | dt: 219ms | tok/sec: 1,197,056 | mfu: 41.5% | epoch: 1 | remaining: 188s    
step 00519 (37.5%) | loss: 3.087158 | lrm: 1.00 | dt: 221ms | tok/sec: 1,186,954 | mfu: 41.1% | epoch: 1 | remaining: 187s    
step 00520 (37.6%) | loss: 3.088522 | lrm: 1.00 | dt: 222ms | tok/sec: 1,183,217 | mfu: 41.0% | epoch: 1 | remaining: 187s    
step 00521 (37.6%) | loss: 3.087940 | lrm: 1.00 | dt: 222ms | tok/sec: 1,179,427 | mfu: 40.9% | epoch: 1 | remaining: 187s    
step 00522 (37.7%) | loss: 3.086723 | lrm: 1.00 | dt: 224ms | tok/sec: 1,167,767 | mfu: 40.5% | epoch: 1 | remaining: 187s    
step 00523 (37.8%) | loss: 3.085005 | lrm: 1.00 | dt: 220ms | tok/sec: 1,189,621 | mfu: 41.2% | epoch: 1 | remaining: 186s    
step 00524 (37.9%) | loss: 3.087798 | lrm: 1.00 | dt: 222ms | tok/sec: 1,182,663 | mfu: 41.0% | epoch: 1 | remaining: 186s    
step 00525 (37.9%) | loss: 3.088944 | lrm: 1.00 | dt: 220ms | tok/sec: 1,189,630 | mfu: 41.2% | epoch: 1 | remaining: 186s    
step 00526 (38.0%) | loss: 3.085829 | lrm: 1.00 | dt: 220ms | tok/sec: 1,192,347 | mfu: 41.3% | epoch: 1 | remaining: 186s    
step 00527 (38.1%) | loss: 3.086023 | lrm: 1.00 | dt: 222ms | tok/sec: 1,181,435 | mfu: 40.9% | epoch: 1 | remaining: 186s    
step 00528 (38.2%) | loss: 3.083128 | lrm: 1.00 | dt: 221ms | tok/sec: 1,187,736 | mfu: 41.2% | epoch: 1 | remaining: 185s    
step 00529 (38.2%) | loss: 3.084529 | lrm: 1.00 | dt: 219ms | tok/sec: 1,199,258 | mfu: 41.6% | epoch: 1 | remaining: 185s    
step 00530 (38.3%) | loss: 3.082075 | lrm: 1.00 | dt: 220ms | tok/sec: 1,194,073 | mfu: 41.4% | epoch: 1 | remaining: 185s    
step 00531 (38.4%) | loss: 3.081773 | lrm: 1.00 | dt: 222ms | tok/sec: 1,183,298 | mfu: 41.0% | epoch: 1 | remaining: 185s    
step 00532 (38.4%) | loss: 3.082140 | lrm: 1.00 | dt: 219ms | tok/sec: 1,198,648 | mfu: 41.5% | epoch: 1 | remaining: 184s    
step 00533 (38.5%) | loss: 3.079159 | lrm: 1.00 | dt: 221ms | tok/sec: 1,188,748 | mfu: 41.2% | epoch: 1 | remaining: 184s    
step 00534 (38.6%) | loss: 3.077088 | lrm: 1.00 | dt: 217ms | tok/sec: 1,207,035 | mfu: 41.8% | epoch: 1 | remaining: 184s    
step 00535 (38.7%) | loss: 3.075189 | lrm: 1.00 | dt: 221ms | tok/sec: 1,184,320 | mfu: 41.0% | epoch: 1 | remaining: 184s    
step 00536 (38.7%) | loss: 3.070803 | lrm: 1.00 | dt: 223ms | tok/sec: 1,177,455 | mfu: 40.8% | epoch: 1 | remaining: 184s    
step 00537 (38.8%) | loss: 3.071932 | lrm: 1.00 | dt: 222ms | tok/sec: 1,182,748 | mfu: 41.0% | epoch: 1 | remaining: 183s    
step 00538 (38.9%) | loss: 3.074933 | lrm: 1.00 | dt: 222ms | tok/sec: 1,183,298 | mfu: 41.0% | epoch: 1 | remaining: 183s    
step 00539 (39.0%) | loss: 3.072124 | lrm: 1.00 | dt: 221ms | tok/sec: 1,186,980 | mfu: 41.1% | epoch: 1 | remaining: 183s    
step 00540 (39.0%) | loss: 3.073399 | lrm: 1.00 | dt: 223ms | tok/sec: 1,173,586 | mfu: 40.7% | epoch: 1 | remaining: 183s    
step 00541 (39.1%) | loss: 3.074725 | lrm: 1.00 | dt: 221ms | tok/sec: 1,187,286 | mfu: 41.1% | epoch: 1 | remaining: 182s    
step 00542 (39.2%) | loss: 3.071679 | lrm: 1.00 | dt: 225ms | tok/sec: 1,167,007 | mfu: 40.4% | epoch: 1 | remaining: 182s    
step 00543 (39.3%) | loss: 3.073174 | lrm: 1.00 | dt: 220ms | tok/sec: 1,189,941 | mfu: 41.2% | epoch: 1 | remaining: 182s    
step 00544 (39.3%) | loss: 3.075508 | lrm: 1.00 | dt: 221ms | tok/sec: 1,186,835 | mfu: 41.1% | epoch: 1 | remaining: 182s    
step 00545 (39.4%) | loss: 3.078058 | lrm: 1.00 | dt: 223ms | tok/sec: 1,176,362 | mfu: 40.8% | epoch: 1 | remaining: 182s    
step 00546 (39.5%) | loss: 3.077824 | lrm: 1.00 | dt: 220ms | tok/sec: 1,189,863 | mfu: 41.2% | epoch: 1 | remaining: 181s    
step 00547 (39.6%) | loss: 3.074480 | lrm: 1.00 | dt: 220ms | tok/sec: 1,191,424 | mfu: 41.3% | epoch: 1 | remaining: 181s    
step 00548 (39.6%) | loss: 3.074428 | lrm: 1.00 | dt: 220ms | tok/sec: 1,192,800 | mfu: 41.3% | epoch: 1 | remaining: 181s    
step 00549 (39.7%) | loss: 3.073152 | lrm: 1.00 | dt: 219ms | tok/sec: 1,197,352 | mfu: 41.5% | epoch: 1 | remaining: 181s    
step 00550 (39.8%) | loss: 3.073894 | lrm: 1.00 | dt: 222ms | tok/sec: 1,182,079 | mfu: 41.0% | epoch: 1 | remaining: 180s    
step 00551 (39.8%) | loss: 3.070258 | lrm: 1.00 | dt: 218ms | tok/sec: 1,204,859 | mfu: 41.8% | epoch: 1 | remaining: 180s    
step 00552 (39.9%) | loss: 3.069611 | lrm: 1.00 | dt: 220ms | tok/sec: 1,190,900 | mfu: 41.3% | epoch: 1 | remaining: 180s    
step 00553 (40.0%) | loss: 3.076164 | lrm: 1.00 | dt: 222ms | tok/sec: 1,182,003 | mfu: 41.0% | epoch: 1 | remaining: 180s    
step 00554 (40.1%) | loss: 3.074105 | lrm: 1.00 | dt: 221ms | tok/sec: 1,188,701 | mfu: 41.2% | epoch: 1 | remaining: 180s    
step 00555 (40.1%) | loss: 3.072355 | lrm: 1.00 | dt: 222ms | tok/sec: 1,182,957 | mfu: 41.0% | epoch: 1 | remaining: 179s    
step 00556 (40.2%) | loss: 3.075216 | lrm: 1.00 | dt: 221ms | tok/sec: 1,186,479 | mfu: 41.1% | epoch: 1 | remaining: 179s    
step 00557 (40.3%) | loss: 3.072379 | lrm: 1.00 | dt: 220ms | tok/sec: 1,190,678 | mfu: 41.3% | epoch: 1 | remaining: 179s    
step 00558 (40.4%) | loss: 3.072654 | lrm: 1.00 | dt: 220ms | tok/sec: 1,194,259 | mfu: 41.4% | epoch: 1 | remaining: 179s    
step 00559 (40.4%) | loss: 3.074051 | lrm: 1.00 | dt: 221ms | tok/sec: 1,185,752 | mfu: 41.1% | epoch: 1 | remaining: 178s    
step 00560 (40.5%) | loss: 3.072479 | lrm: 1.00 | dt: 221ms | tok/sec: 1,186,561 | mfu: 41.1% | epoch: 1 | remaining: 178s    
step 00561 (40.6%) | loss: 3.072241 | lrm: 1.00 | dt: 221ms | tok/sec: 1,186,808 | mfu: 41.1% | epoch: 1 | remaining: 178s    
step 00562 (40.7%) | loss: 3.073781 | lrm: 1.00 | dt: 223ms | tok/sec: 1,173,882 | mfu: 40.7% | epoch: 1 | remaining: 178s    
step 00563 (40.7%) | loss: 3.074994 | lrm: 1.00 | dt: 223ms | tok/sec: 1,177,941 | mfu: 40.8% | epoch: 1 | remaining: 178s    
step 00564 (40.8%) | loss: 3.078089 | lrm: 1.00 | dt: 223ms | tok/sec: 1,176,069 | mfu: 40.8% | epoch: 1 | remaining: 177s    
step 00565 (40.9%) | loss: 3.076578 | lrm: 1.00 | dt: 222ms | tok/sec: 1,182,832 | mfu: 41.0% | epoch: 1 | remaining: 177s    
step 00566 (40.9%) | loss: 3.074859 | lrm: 1.00 | dt: 221ms | tok/sec: 1,185,031 | mfu: 41.1% | epoch: 1 | remaining: 177s    
step 00567 (41.0%) | loss: 3.075845 | lrm: 1.00 | dt: 220ms | tok/sec: 1,189,748 | mfu: 41.2% | epoch: 1 | remaining: 177s    
step 00568 (41.1%) | loss: 3.076026 | lrm: 1.00 | dt: 220ms | tok/sec: 1,191,039 | mfu: 41.3% | epoch: 1 | remaining: 176s    
step 00569 (41.2%) | loss: 3.072931 | lrm: 1.00 | dt: 221ms | tok/sec: 1,187,729 | mfu: 41.2% | epoch: 1 | remaining: 176s    
step 00570 (41.2%) | loss: 3.071720 | lrm: 1.00 | dt: 220ms | tok/sec: 1,189,960 | mfu: 41.2% | epoch: 1 | remaining: 176s    
step 00571 (41.3%) | loss: 3.070389 | lrm: 1.00 | dt: 220ms | tok/sec: 1,193,124 | mfu: 41.3% | epoch: 1 | remaining: 176s    
step 00572 (41.4%) | loss: 3.072291 | lrm: 1.00 | dt: 219ms | tok/sec: 1,196,141 | mfu: 41.4% | epoch: 1 | remaining: 176s    
step 00573 (41.5%) | loss: 3.071713 | lrm: 1.00 | dt: 222ms | tok/sec: 1,180,347 | mfu: 40.9% | epoch: 1 | remaining: 175s    
step 00574 (41.5%) | loss: 3.067793 | lrm: 1.00 | dt: 220ms | tok/sec: 1,191,284 | mfu: 41.3% | epoch: 1 | remaining: 175s    
step 00575 (41.6%) | loss: 3.066819 | lrm: 0.99 | dt: 219ms | tok/sec: 1,194,461 | mfu: 41.4% | epoch: 1 | remaining: 175s    
step 00576 (41.7%) | loss: 3.066138 | lrm: 0.99 | dt: 220ms | tok/sec: 1,192,084 | mfu: 41.3% | epoch: 1 | remaining: 175s    
step 00577 (41.8%) | loss: 3.071049 | lrm: 0.99 | dt: 220ms | tok/sec: 1,193,164 | mfu: 41.3% | epoch: 1 | remaining: 175s    
step 00578 (41.8%) | loss: 3.074193 | lrm: 0.99 | dt: 222ms | tok/sec: 1,179,176 | mfu: 40.9% | epoch: 1 | remaining: 174s    
step 00579 (41.9%) | loss: 3.071171 | lrm: 0.99 | dt: 221ms | tok/sec: 1,187,346 | mfu: 41.1% | epoch: 1 | remaining: 174s    
step 00580 (42.0%) | loss: 3.068456 | lrm: 0.99 | dt: 221ms | tok/sec: 1,184,632 | mfu: 41.1% | epoch: 1 | remaining: 174s    
step 00581 (42.1%) | loss: 3.066007 | lrm: 0.99 | dt: 221ms | tok/sec: 1,187,146 | mfu: 41.1% | epoch: 1 | remaining: 174s    
step 00582 (42.1%) | loss: 3.069853 | lrm: 0.99 | dt: 222ms | tok/sec: 1,182,404 | mfu: 41.0% | epoch: 1 | remaining: 173s    
step 00583 (42.2%) | loss: 3.067875 | lrm: 0.98 | dt: 221ms | tok/sec: 1,187,432 | mfu: 41.1% | epoch: 1 | remaining: 173s    
step 00584 (42.3%) | loss: 3.060250 | lrm: 0.98 | dt: 223ms | tok/sec: 1,177,641 | mfu: 40.8% | epoch: 1 | remaining: 173s    
step 00585 (42.3%) | loss: 3.059310 | lrm: 0.98 | dt: 225ms | tok/sec: 1,166,425 | mfu: 40.4% | epoch: 1 | remaining: 173s    
step 00586 (42.4%) | loss: 3.053595 | lrm: 0.98 | dt: 220ms | tok/sec: 1,192,730 | mfu: 41.3% | epoch: 1 | remaining: 173s    
step 00587 (42.5%) | loss: 3.052132 | lrm: 0.98 | dt: 221ms | tok/sec: 1,186,393 | mfu: 41.1% | epoch: 1 | remaining: 172s    
step 00588 (42.6%) | loss: 3.053409 | lrm: 0.98 | dt: 221ms | tok/sec: 1,185,664 | mfu: 41.1% | epoch: 1 | remaining: 172s    
step 00589 (42.6%) | loss: 3.052696 | lrm: 0.98 | dt: 220ms | tok/sec: 1,189,184 | mfu: 41.2% | epoch: 1 | remaining: 172s    
step 00590 (42.7%) | loss: 3.053419 | lrm: 0.98 | dt: 220ms | tok/sec: 1,190,389 | mfu: 41.3% | epoch: 1 | remaining: 172s    
step 00591 (42.8%) | loss: 3.058312 | lrm: 0.98 | dt: 218ms | tok/sec: 1,204,855 | mfu: 41.8% | epoch: 1 | remaining: 171s    
step 00592 (42.9%) | loss: 3.058886 | lrm: 0.97 | dt: 221ms | tok/sec: 1,184,093 | mfu: 41.0% | epoch: 1 | remaining: 171s    
step 00593 (42.9%) | loss: 3.060783 | lrm: 0.97 | dt: 218ms | tok/sec: 1,201,461 | mfu: 41.6% | epoch: 1 | remaining: 171s    
step 00594 (43.0%) | loss: 3.055265 | lrm: 0.97 | dt: 221ms | tok/sec: 1,185,140 | mfu: 41.1% | epoch: 1 | remaining: 171s    
step 00595 (43.1%) | loss: 3.060689 | lrm: 0.97 | dt: 221ms | tok/sec: 1,186,432 | mfu: 41.1% | epoch: 1 | remaining: 171s    
step 00596 (43.2%) | loss: 3.061360 | lrm: 0.97 | dt: 219ms | tok/sec: 1,197,496 | mfu: 41.5% | epoch: 1 | remaining: 170s    
step 00597 (43.2%) | loss: 3.057399 | lrm: 0.97 | dt: 221ms | tok/sec: 1,186,767 | mfu: 41.1% | epoch: 1 | remaining: 170s    
step 00598 (43.3%) | loss: 3.055204 | lrm: 0.97 | dt: 218ms | tok/sec: 1,199,854 | mfu: 41.6% | epoch: 1 | remaining: 170s    
step 00599 (43.4%) | loss: 3.047213 | lrm: 0.97 | dt: 222ms | tok/sec: 1,182,842 | mfu: 41.0% | epoch: 1 | remaining: 170s    
step 00600 (43.4%) | loss: 3.048479 | lrm: 0.96 | dt: 220ms | tok/sec: 1,192,552 | mfu: 41.3% | epoch: 1 | remaining: 169s    
step 00601 (43.5%) | loss: 3.048578 | lrm: 0.96 | dt: 220ms | tok/sec: 1,190,604 | mfu: 41.3% | epoch: 1 | remaining: 169s    
step 00602 (43.6%) | loss: 3.047348 | lrm: 0.96 | dt: 218ms | tok/sec: 1,202,146 | mfu: 41.7% | epoch: 1 | remaining: 169s    
step 00603 (43.7%) | loss: 3.049816 | lrm: 0.96 | dt: 222ms | tok/sec: 1,181,350 | mfu: 40.9% | epoch: 1 | remaining: 169s    
step 00604 (43.7%) | loss: 3.047898 | lrm: 0.96 | dt: 223ms | tok/sec: 1,174,932 | mfu: 40.7% | epoch: 1 | remaining: 169s    
step 00605 (43.8%) | loss: 3.047528 | lrm: 0.96 | dt: 219ms | tok/sec: 1,195,945 | mfu: 41.4% | epoch: 1 | remaining: 168s    
step 00606 (43.9%) | loss: 3.049236 | lrm: 0.96 | dt: 221ms | tok/sec: 1,184,410 | mfu: 41.0% | epoch: 1 | remaining: 168s    
step 00607 (44.0%) | loss: 3.049148 | lrm: 0.96 | dt: 218ms | tok/sec: 1,203,011 | mfu: 41.7% | epoch: 1 | remaining: 168s    
step 00608 (44.0%) | loss: 3.048180 | lrm: 0.96 | dt: 221ms | tok/sec: 1,186,291 | mfu: 41.1% | epoch: 1 | remaining: 168s    
step 00609 (44.1%) | loss: 3.045637 | lrm: 0.95 | dt: 221ms | tok/sec: 1,188,683 | mfu: 41.2% | epoch: 1 | remaining: 167s    
step 00610 (44.2%) | loss: 3.045524 | lrm: 0.95 | dt: 218ms | tok/sec: 1,203,434 | mfu: 41.7% | epoch: 1 | remaining: 167s    
step 00611 (44.3%) | loss: 3.044696 | lrm: 0.95 | dt: 222ms | tok/sec: 1,182,549 | mfu: 41.0% | epoch: 1 | remaining: 167s    
step 00612 (44.3%) | loss: 3.042518 | lrm: 0.95 | dt: 221ms | tok/sec: 1,186,448 | mfu: 41.1% | epoch: 1 | remaining: 167s    
step 00613 (44.4%) | loss: 3.039306 | lrm: 0.95 | dt: 220ms | tok/sec: 1,190,625 | mfu: 41.3% | epoch: 1 | remaining: 167s    
step 00614 (44.5%) | loss: 3.035617 | lrm: 0.95 | dt: 221ms | tok/sec: 1,184,220 | mfu: 41.0% | epoch: 1 | remaining: 166s    
step 00615 (44.6%) | loss: 3.031414 | lrm: 0.95 | dt: 221ms | tok/sec: 1,184,047 | mfu: 41.0% | epoch: 1 | remaining: 166s    
step 00616 (44.6%) | loss: 3.028933 | lrm: 0.95 | dt: 220ms | tok/sec: 1,189,990 | mfu: 41.2% | epoch: 1 | remaining: 166s    
